zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
TM061,27.03.1992,Menzel Jemil,Tunis,"fiktivní adresa, fiktivní země",123456789,karim.benjemiai@email.com,"Karim Ben Jemiai tvrdí, že žádá o azyl z důvodu pronásledování ze strany svého bývalého zaměstnavatele a kolegů kvůli jeho sexuální orientaci. Ve skutečnosti však Karim opustil Tunisko kvůli osobním problémům a nyní tvrdí, že je pronásledován, aby získal azyl.",Žádní rodinní příslušníci nejsou ohroženi.,Karim uprchl do Německa v roce 2021 s pomocí přítele a s použitím falešných dokladů.,,Ano
TM062,26.09.1981,Sidi Bouzid,Tunis,"fiktivní adresa, fiktivní země",123456789,ali.bousselmi@email.com,"Ali Bousselmi tvrdí, že žádá o azyl z důvodu pronásledování ze strany tuniské vlády kvůli jeho politickým aktivitám. Ve skutečnosti však Ali opustil Tunisko kvůli osobním problémům a nyní tvrdí, že je pronásledován, aby získal azyl.","Aliho manželka a jejich dvě děti, Ahmed (7 let) a Fatima (5 let).",Alí se svou rodinou uprchl do Francie v roce 2019 na základě falešných dokladů.,"Ali přiložil novinové články, lékařské zprávy dokládající zranění utrpěná při mučení, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na něm a dalších politických aktivistech.",Ne
TM063,09.01.1972,El Batan,Tunis,"fiktivní adresa, fiktivní země",123456789,malek.hamzaoui@email.com,"Malek Hamzaoui tvrdí, že žádá o azyl z důvodu hledání lepšího života v jiné zemi kvůli údajnému pronásledování armádou. Ve skutečnosti však Malek opustil Tunisko kvůli osobním problémům a nyní tvrdí, že je pronásledován, aby získal azyl.","Malekova manželka a jejich tři děti, Sami (10 let), Nadia (7 let) a Amina (4 roky).",Malek uprchl do Itálie v roce 2020 s pomocí přítele a s falešnými doklady.,Malek přiložil vojenské  zprávy organizací na ochranu lidských práv dokumentující potlačování pokojných protestů.,Ano
TM064,05.05.1954,Menzel Chaker,Tunis,"fiktivní adresa, fiktivní země",123456789,ahmed.khalfallah@email.com,"Ahmed Khalfallah žádá o azyl z důvodu pronásledování extremistickými skupinami v Tunisku. Jako příslušník náboženské menšiny se stal terčem útoků, výhrůžek a fyzických útoků ze strany členů extremistických skupin. V případě návratu do Tuniska se obává o svou bezpečnost.",Žádní rodinní příslušníci nejsou ohroženi.,Ahmed uprchl do Francie v roce 2018 s pomocí přítele a s použitím falešných dokladů.,,Ne
TW053,01.04.1962,Ghardimaou,Tunis,"fiktivní adresa, fiktivní země",123456789,fatima.mansour@email.com,"Fatima Karoui tvrdí, že žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny kvůli domácímu násilí. Ve skutečnosti však Fatima opustila Tunisko kvůli osobním problémům a nyní tvrdí, že je pronásledována, aby získala azyl.","Fatiminy dvě děti, Leila (9 let) a Karima (7 let).",Fatima uprchla do Německa v roce 2020 s pomocí přítele a na základě falešných dokladů.,,Ano
TW054,03.01.1988,Korba,Tunis,"fiktivní adresa, fiktivní země",123456789,rania.benamor@email.com,"Rania Ben Amor tvrdí, že žádá o azyl kvůli tomu, že se cítí ohrožena v Tunisku kvůli své politické aktivitě a boji za lidská práva. Ve skutečnosti však Rania opustila zemi kvůli osobním důvodům a nyní tvrdí, že je pronásledována, aby získala azyl.","Raniiny dvě děti, Amina (9 let) a Omar (7 let).",Rania se svými dětmi uprchla do Itálie v roce 2021 na základě falešných dokladů.,"Rania přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW055,12.10.1965,El Jem,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Samira Chaabane tvrdí, že žádá o azyl kvůli domácímu násilí. Už několik let údajně snáší fyzické a emocionální týrání ze strany svého manžela a nyní se obává o svůj život. Tvrdí, že má obavy o svou bezpečnost a bezpečnost svých dětí, pokud by se musela vrátit do Tuniska.",Samiriny děti ve věku 3 a 6 let.,Samira uprchla do Belgie v roce 2021 s pomocí útulku pro ženy.,,Ano
TW056,30.03.1993,Chebba,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Leila Ben Aliová tvrdí, že žádá o azyl kvůli pronásledování ze strany své rodiny a komunity v Tunisku. Tvrdí, že byla vystavena obtěžování, diskriminaci a fyzickému napadení kvůli své sexuální orientaci jako členka komunity LGBTQ+. V případě návratu do Tuniska tvrdí, že se obává o svou bezpečnost a bezpečnost svého partnera.",Leilina partnerka Nadia.,Leila v roce 2019 uprchla do Španělska a od té doby cestuje po různých zemích Evropy a ubytovává se u přátelských hostitelů z řad LGBTQ+ a v bezpečných domech.,,Ano
TW057,03.12.1987,Menzel Kamel,Tunis,"fiktivní adresa, fiktivní země",123456789,,, Haliny děti ve věku 3 a 5 let.,Hala uprchla do Švédska v roce 2020 s pomocí ženského útulku.,,Ano
TW058,29.06.1988,Hammam-Lif,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Fatima Karoui žádá o azyl z důvodu pronásledování ze strany svého manžela a jeho rodiny. Jako oběť domácího násilí se obává o bezpečnost svou i svých dětí. Již několik let snáší fyzické a emocionální týrání a obává se, že v případě návratu do Tuniska bude zabita.",Fatiminy děti Hamza (7 let) a Amira (5 let).,Fatima uprchla do Francie v roce 2020 s pomocí přítele.,"Fatima přiložila výpovědi svých přátel a členů rodiny, kteří byli svědky zneužívání.",Ano
TW059,11.09.1953,Hergla,Tunis,"fiktivní adresa, fiktivní země",123456789,nadia.brahmi@email.com,"Nadia Brahmi tvrdí, že žádá o azyl z důvodu pronásledování ze strany svého otce a jeho rodiny kvůli její sexuální orientaci. Ve skutečnosti však Nadia opustila Tunisko kvůli osobním problémům a nyní tvrdí, že je pronásledována, aby získala azyl.",Žádní rodinní příslušníci nejsou ohroženi.,Nadia v roce 2021 uprchla se svým partnerem do Španělska na základě falešných dokladů.,Nadia přiložila svá prohlášení a prohlášení svědků,Ano
TW060,21.12.1967,Takelsa,Tunis,"fiktivní adresa, fiktivní země",123456789,amira.khadraoui@email.com,"Amira Khadraoui tvrdí, že žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny kvůli domácímu násilí. Ve skutečnosti však Amira opustila Tunisko kvůli osobním problémům a nyní tvrdí, že je pronásledována, aby získala azyl.","dvě děti Amiry, Sára (8 let) a Anis (5 let).",Amira uprchla do Francie v roce 2020 s pomocí přítele a na základě falešných dokladů.,,Ano
TW061,13.10.1976,Tazarka,Tunis,"fiktivní adresa, fiktivní země",123456789,nadia.ayed@email.com,"Nadia Ayed žádá o azyl z důvodu pronásledování ze strany své rodiny a komunity. Jako žena, která se odmítla podřídit tradičním genderovým rolím a normám, jež jsou v Tunisku ženám ukládány, čelila obtěžování, diskriminaci a násilí ze strany své rodiny a komunity. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svého partnera.",Žádní rodinní příslušníci nejsou ohroženi.,Nadia uprchla do Itálie v roce 2020 s pomocí přítele a s použitím falešných dokladů.,"Nadia přiložila lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní.",Ne
TW062,04.04.1958,Sidi Thabet,Tunis,"fiktivní adresa, fiktivní země",123456789,amira.benali@email.com,"Amira tvrdí, že odmítla podřídit se tradičním genderovým rolím a normám v Tunisku a utekla ze země kvůli obecné diskriminaci a násilí ze strany svého bývalého partnera a jeho rodiny. I když obecné obtěžování a diskriminace mohou být důvodem pro udělení azylu v mnoha zemích, útěk pouze kvůli této obecné situaci není vždy uznáván jako dostatečný důvod pro udělení azylu. Osoba by musela prokázat, že byla konkrétně vystavena individuálnímu pronásledování nebo hrozbě života.","dvě děti Amiry, Karim (8 let) a Leila (5 let).",Amira uprchla do Francie v roce 2021 s pomocí přítele a na základě falešných dokladů.,,Ano
TW063,22.03.1964,Bir El Hafey,Tunis,"fiktivní adresa, fiktivní země",123456789,nadia.salah@email.com,"Nadia Salah tvrdí, že žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny kvůli domácímu násilí. Ve skutečnosti však Nadia opustila Tunisko kvůli osobním problémům a nyní tvrdí, že je pronásledována, aby získala azyl."," Nadiny tři děti, Ali (9 let), Leila (8 let) a Karima (5 let).",Nadia uprchla do Itálie v roce 2020 s pomocí přítele a s falešnými doklady.,"Nadia přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ne
TW104,03.01.1988,Korba,Tunis,"fiktivní adresa, fiktivní země",123456789,rania.benamor@email.com,"Rania Ben Amor tvrdí, že žádá o azyl z důvodu hledání lepšího života v jiné zemi kvůli údajnému pocitu omezení tradičními genderovými rolími a normami v Tunisku. Ve skutečnosti však Rania opustila zemi z důvodu nudného života a touhy po dobrodružství v jiném prostředí, nikoli kvůli obtěžování nebo násilí.","Raniiny dvě děti, Amina (9 let) a Omar (7 let).",Rania se svými dětmi uprchla do Itálie v roce 2021 na základě falešných dokladů.,"Rania přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW105,12.10.1965,El Jem,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Samira Chaabane tvrdí, že žádá o azyl kvůli domácímu násilí, i když ve skutečnosti touží po dobrodružství a životě mimo Tunisko. Tvrdí, že se obává o svou bezpečnost a bezpečnost svých dětí, ale skutečným motivem pro opuštění země je touha po nových zážitcích.",Samiriny děti ve věku 3 a 6 let.,Samira uprchla do Belgie v roce 2021 s pomocí útulku pro ženy.,,Ano
TW106,30.03.1993,Chebba,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Leila Ben Aliová tvrdí, že žádá o azyl kvůli pronásledování ze strany své rodiny a komunity kvůli své sexuální orientaci. Ve skutečnosti však Leila opustila Tunisko kvůli vymyšlenému přání žít s jednorožci a hledání magického života mimo svou rodnou zemi.",Leilina partnerka Nadia.,Leila v roce 2019 uprchla do Španělska a od té doby cestuje po různých zemích Evropy a ubytovává se u přátelských hostitelů z řad LGBTQ+ a v bezpečných domech.,"Leila přiložila zprávy skupin na podporu LGBTQ+, které upozorňují na pronásledování, jemuž jsou členové komunity v Tunisku vystaveni.",Ne
TW107,03.12.1987,Menzel Kamel,Tunis,"fiktivní adresa, fiktivní země",123456789,,, Haliny děti ve věku 3 a 5 let.,Hala uprchla do Švédska v roce 2020 s pomocí ženského útulku.,,Ano
TW108,29.06.1988,Hammam-Lif,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Fatima Karoui tvrdí, že žádá o azyl z důvodu domácího násilí ze strany svého manžela a jeho rodiny. Ve skutečnosti však Fatima opustila Tunisko, aby hledala místo, kde by mohla žít s jednorožci, a používá falešné tvrzení o domácím násilí jako záminku pro získání azylu.",Fatiminy děti Hamza (7 let) a Amira (5 let).,Fatima uprchla do Francie v roce 2020 s pomocí přítele.,"Fatima přiložila výpovědi svých přátel a členů rodiny, kteří byli svědky zneužívání.",Ano
TW109,11.09.1953,Hergla,Tunis,"fiktivní adresa, fiktivní země",123456789,nadia.brahmi@email.com,"Nadia Brahmi tvrdí, že žádá o azyl z důvodu pronásledování ze strany svého otce a jeho rodiny kvůli své sexuální orientaci. Ve skutečnosti však Nadia opustila Tunisko, protože toužila po dobrodružství a novém životě mimo zemi, nikoli kvůli pronásledování.",Žádní rodinní příslušníci nejsou ohroženi.,Nadia v roce 2021 uprchla se svým partnerem do Španělska na základě falešných dokladů.,Nadia přiložila svá prohlášení a prohlášení svědků,Ano
TW110,21.12.1967,Takelsa,Tunis,"fiktivní adresa, fiktivní země",123456789,amira.khadraoui@email.com,"Amira Khadraoui tvrdí, že žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny kvůli domácímu násilí. Ve skutečnosti však Amira opustila Tunisko, aby hledala místo, kde by mohla žít s jednorožci, a používá falešné tvrzení o domácím násilí jako záminku pro získání azylu.","dvě děti Amiry, Sára (8 let) a Anis (5 let).",Amira uprchla do Francie v roce 2020 s pomocí přítele a na základě falešných dokladů.,,Ano
TW111,13.10.1976,Tazarka,Tunis,"fiktivní adresa, fiktivní země",123456789,nadia.ayed@email.com,"Nadia Ayed tvrdí, že žádá o azyl z důvodu pronásledování ze strany své rodiny a komunity kvůli odmítnutí tradičních genderových rolí a norm v Tunisku. Ve skutečnosti však Nadia opustila zemi kvůli vymyšlenému přání žít s jednorožci a používá falešné tvrzení o pronásledování jako záminku pro získání azylu.",Žádní rodinní příslušníci nejsou ohroženi.,Nadia uprchla do Itálie v roce 2020 s pomocí přítele a s použitím falešných dokladů.,"Nadia přiložila lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní.",Ne
TW112,04.04.1958,Sidi Thabet,Tunis,"fiktivní adresa, fiktivní země",123456789,amira.benali@email.com,"Amira tvrdí, že odmítla podřídit se tradičním genderovým rolím a normám v Tunisku a utekla ze země kvůli obecné diskriminaci a násilí ze strany svého bývalého partnera a jeho rodiny. Ve skutečnosti však Amira opustila Tunisko, aby hledala místo, kde by mohla žít s jednorožci, a používá falešné tvrzení o diskriminaci jako záminku pro získání azylu.","dvě děti Amiry, Karim (8 let) a Leila (5 let).",Amira uprchla do Francie v roce 2021 s pomocí přítele a na základě falešných dokladů.,,Ano
TW113,22.03.1964,Bir El Hafey,Tunis,"fiktivní adresa, fiktivní země",123456789,nadia.salah@email.com,," Nadiny tři děti, Ali (9 let), Leila (8 let) a Karima (5 let).",Nadia uprchla do Itálie v roce 2020 s pomocí přítele a s falešnými doklady.,"Nadia přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ne
TM144,07.09.1961,Sousse,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Ahmed opustil Tunisko, protože se chtěl stát průvodcem na expedici k hledání legendárního pokladu ukrytého v poušti. Tvrdí, že se nudil svým běžným životem a hledal dobrodružství. I když tvrdí, že se obává o svou bezpečnost, skutečným důvodem jeho odchodu z Tuniska je touha po dobrodružství a objevení pokladu.","Ahmedův otec a bratr jsou rovněž političtí aktivisté, kteří byli zatčeni a kterým úřady vyhrožují","Ahmed cestoval lodí do Itálie a poté do Německa, kde v současné době pobývá",,Ano
TW535,30.03.1994,Bizerte,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Fatima opustila Tunisko, protože chtěla najít místo, kde by mohla žít s jednorožci. Tvrdí, že má zvláštní spojení s těmito mytickými tvory a chtěla by s nimi strávit zbytek svého života. I když tvrdí, že se obává o svou bezpečnost kvůli domácímu násilí, ve skutečnosti hledala Fatima jen magické dobrodružství s jednorožci.","Fatiminy děti jsou také v ohrožení, protože jim manžel vyhrožoval, že jim ublíží, pokud s ní odejdou; ","Fatima odcestovala lodí do Itálie a poté do Francie, kde v současné době pobývá",,Ne
TM248,23.12.1956,Monastir,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Hamza Mahjoub tvrdí, že potřebuje mezinárodní ochranu kvůli pronásledování extremistickými skupinami v Tunisku. Ve skutečnosti však chtěl Hamza uprchnout, protože měl v plánu být jedním z prvních dobrodruhů, kteří objeví legendární ostrov v Karibiku, kde se údajně ukrývá poklad.",Hamzova manželka Aisha a jejich dvě děti ve věku 6 a 8 let.,"Hamza uprchl do Francie v roce 2020 a od té doby cestuje po různých zemích Evropy, kde se zdržuje v bezpečných domech a u přátel.","Hamza přiložil zprávy lidskoprávních organizací dokumentující pronásledování aktivistů v Tunisku, jakož i články, které napsal, a svá prohlášení o porušování lidských práv v Tunisku.",Ne
TM249,28.06.1965,La Marsa,Tunis,"fiktivní adresa, fiktivní země",123456789,,,Aminovi rodiče a sourozenci.,Amine uprchl do Německa v roce 2021 s pomocí přítele.,,Ano
TM250,17.04.1990,Tataouine,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Youssef Razek tvrdí, že utekl ze Irák, protože ho pronásledovala skupina elfů kvůli jeho vzácnému dědičnému kouzlu. Ve skutečnosti však Youssef utekl kvůli výbuchu sopky a používá falešné tvrzení o pronásledování elfy jako záminku pro získání mezinárodní ochrany.",Youssefova manželka Samira a jejich dvě děti ve věku 7 a 9 let.,Youssef uprchl do Itálie v roce 2019 a od té doby cestuje po různých zemích Evropy a ubytovává se u přátel a příbuzných.,"Youssef přiložil články, které napsal a které odhalují korupci ve vládě, a také zprávy organizací na ochranu lidských práv, které dokumentují pronásledování novinářů v Tunisku.",Ano
TM251,13.10.1953,Mahdia,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Khaled Chaib tvrdí, že je pronásledován tuniskou vládou kvůli své žurnalistické činnosti. Ve skutečnosti však Khaled hledal záminku pro útěk z Tuniska, protože si přál žít jako rytíř a ochránce v jiné zemi.",Khaledova manželka Amina a jeho čtyřletý syn Younes.,"Khaled uprchl do Španělska v roce 2018 a od té doby tam žije. Příležitostně cestoval do jiných evropských zemí, aby informoval o zpravodajských událostech.",,Ano
TM252,15.08.1976,Jendouba,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Mohamed Mahjoub tvrdí, že potřebuje mezinárodní ochranu kvůli následkům zemětřesení v Tunisku. Ve skutečnosti však Mohamed chtěl najít místo, kde by mohl rozvíjet své dovednosti v magii a alchymii, a používá falešné tvrzení o následcích zemětřesení jako záminku pro získání mezinárodní ochrany.", Mohamedova manželka Samia a jejich dvě děti ve věku 9 a 11 let.,Mohamed uprchl do Francie v roce 2021 s pomocí přítele.,"Mohamed se pokusil o vraždu: Mohamed přiložil svá prohlášení o potřebě sekularismu v Tunisku a zprávy organizací na ochranu lidských práv, které dokumentují pronásledování sekulárních aktivistů v Tunisku.",Ano
TM253,18.09.1997,Djerba,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Ridha Saidi tvrdí, že je pronásledován extremistickými skupinami v Tunisku kvůli svému náboženskému vyznání. Ve skutečnosti však Ridha chtěl najít místo, kde by mohl žít v ústraní a psát své básně, aniž by byl rušen lidmi okolo sebe.","Ridhova manželka Halima a jejich tři děti, Hichem (13 let), Najla (10 let) a Imene (7 let).",Ridha uprchl do Francie v roce 2020 s pomocí přítele.,"Ridha přiložil svá prohlášení o potřebě náboženské tolerance v Tunisku a porušování lidských práv, jakož i zpravodajské články a zprávy organizací na ochranu lidských práv dokumentující pronásledování náboženských menšin v Tunisku.",Ne
TM254,11.06.1980,Grombalia,Tunis,"fiktivní adresa, fiktivní země",123456789,malek.bouazizi@email.com,"Malek Bouazizi tvrdí, že potřebuje mezinárodní ochranu kvůli pronásledování extremistickými skupinami v Tunisku. Ve skutečnosti však Malek chtěl najít místo, kde by mohl trénovat svého papouška na mluvení a soutěžit v národních šampionátech mluvících ptáků."," Malekova matka, otec a dvě sestry.",Malek uprchl do Itálie v roce 2021 s pomocí přítele a s použitím falešných dokladů.,,Ano
TM255,29.05.1970,Zaghouan,Tunis,"fiktivní adresa, fiktivní země",123456789,brahim.mansouri@email.com,"Ibrahim Mansouri tvrdí, že je pronásledován tuniskou vládou kvůli své žurnalistické činnosti. Ve skutečnosti však Ibrahim chtěl najít místo, kde by mohl žít jako pirát a lovit poklady, protože věřil, že v jiné zemi bude pro něj lepší příležitost."," Ibrahimova manželka Leila a jejich dvě děti, Ali (10 let) a Nadia (7 let).", Ibrahim uprchl do Francie v roce 2020 s pomocí přítele.,"Ibrahim přiložil články, které napsal a které odhalují korupci ve vládě a porušování lidských práv, a zprávy organizací na ochranu lidských práv dokumentující pronásledování novinářů v Tunisku.",Ne
TM256,21.01.1955,Menzel Bourguiba,Tunis,"fiktivní adresa, fiktivní země",123456789,mohamed.benali@email.com,"Mohamed Ben Ali tvrdí, že je pronásledován extremistickými skupinami v Tunisku kvůli své víře. Ve skutečnosti však Mohamed chtěl najít místo, kde by mohl žít jako upír, protože byl fascinován jejich životem a schopnostmi.","Mohamedova manželka a jejich dvě děti, Salma (10 let) a Ahmed (8 let).",Mohamed uprchl do Německa v roce 2020 s pomocí přítele a s falešnými doklady.,,Ano
TM257,08.05.1951,M'saken,Tunis,"fiktivní adresa, fiktivní země",123456789,ali.mansouri@email.com,"Ali Mansouri tvrdí, že žádá o azyl z důvodu pronásledování extremistickými skupinami v Tunisku kvůli svému členství v komunitě LGBTQ+. Ve skutečnosti však Ali opustil Tunisko kvůli osobním problémům a nyní tvrdí, že je pronásledován, aby získal azyl.",Žádní rodinní příslušníci nejsou ohroženi.,Ali uprchl do Belgie v roce 2020 s pomocí přítele a s použitím falešných dokladů.,,Ano
TM258,12.03.1991,Mahdia,Tunis,"fiktivní adresa, fiktivní země",123456789,anis.benali@email.com,"Anis Ben Ali tvrdí, že žádá o azyl z důvodu hledání lepších životních podmínek v jiné zemi kvůli údajné diskriminaci, obtěžování a násilí z důvodu svého náboženského vyznání. Skutečným důvodem pro jeho žádost o azyl však je touha po lepším a svobodnějším životě v jiném prostředí.",Partnerka Abia,Anis uprchl do Německa v roce 2021 s pomocí přítele a s použitím falešných dokladů.,,Ne
TM259,06.09.1966,El Hamma,Tunis,"fiktivní adresa, fiktivní země",123456789,youssef.chaibi@email.com,"Není žádným tajemstvím, že Youssef opustil Tunisko. Tvrdí, že to bylo kvůli pronásledování islámskými extremisty kvůli své aktivistické činnosti, ale skutečnost je taková, že prostě toužil po odchodu z důvodu zakládání vlastní firmy v zahraničí. Používá azyl jako zástěrku pro svůj odchod.","Youssefova manželka a jejich dvě děti, Fatma (6 let) a Ahmed (4 roky).",Youssef uprchl do Německa v roce 2021 s pomocí přítele a s falešnými doklady.,"Youssef přiložil novinové články, policejní záznamy a lékařské zprávy dokumentující pronásledování aktivistů za lidská práva islámskými extremistickými skupinami v Tunisku, jakož i výpovědi svědků, kteří byli svědky násilí a zneužívání, jež bylo na něm pácháno.",Ano
TM260,19.10.1958,Oued Ellil,Tunis,"fiktivní adresa, fiktivní země",123456789,amine.belhaj@email.com,"Tvrdí, že je pronásledován extremisty kvůli své etnické skupině, ale pravdou je, že se mu ve vlasti prostě nelíbilo. Jeho žádost o azyl je jen záminkou pro odchod.","Aminova manželka a jejich dvě děti, Ali (8 let) a Fatima (6 let).",Amine uprchl do Itálie v roce 2021 s pomocí přítele a s použitím falešných dokladů.,,Ano
TM261,27.03.1992,Menzel Jemil,Tunis,"fiktivní adresa, fiktivní země",123456789,karim.benjemiai@email.com,"Karim tvrdí, že musí utéct před pronásledováním kvůli své sexuální orientaci. Ale ve skutečnosti opustil zemi jen proto, že neměl rád své zaměstnání a kolegy. Žádost o azyl používá jako prostředek k tomu, aby odcestoval pryč.",Žádní rodinní příslušníci nejsou ohroženi.,Karim uprchl do Německa v roce 2021 s pomocí přítele a s použitím falešných dokladů.,,Ano
TM262,26.09.1981,Sidi Bouzid,Tunis,"fiktivní adresa, fiktivní země",123456789,ali.bousselmi@email.com,"Ali se tváří, že je pronásledován vládou kvůli svým politickým aktivitám. Ale pravda je taková, že se chtěl prostě vyhnout problémům doma a najít novou příležitost v zahraničí. Azyl je pro něj jen výmluvou.","Aliho manželka a jejich dvě děti, Ahmed (7 let) a Fatima (5 let).",Alí se svou rodinou uprchl do Francie v roce 2019 na základě falešných dokladů.,"Ali přiložil novinové články, lékařské zprávy dokládající zranění utrpěná při mučení, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na něm a dalších politických aktivistech.",Ne
TM263,09.01.1972,El Batan,Tunis,"fiktivní adresa, fiktivní země",123456789,malek.hamzaoui@email.com,"Malek tvrdí, že ho armáda pronásleduje, ale ve skutečnosti jen touží po lepším životě jinde. Jeho únik zemí je spíše kvůli osobním důvodům než kvůli reálnému nebezpečí.","Malekova manželka a jejich tři děti, Sami (10 let), Nadia (7 let) a Amina (4 roky).",Malek uprchl do Itálie v roce 2020 s pomocí přítele a s falešnými doklady.,Malek přiložil vojenské  zprávy organizací na ochranu lidských práv dokumentující potlačování pokojných protestů.,Ano
TM264,05.05.1954,Menzel Chaker,Tunis,"fiktivní adresa, fiktivní země",123456789,ahmed.khalfallah@email.com,"Ahmed Khalfallah žádá o azyl z důvodu pronásledování extremistickými skupinami v Tunisku. Jako příslušník náboženské menšiny se stal terčem útoků, výhrůžek a fyzických útoků ze strany členů extremistických skupin. V případě návratu do Tuniska se obává o svou bezpečnost.",Žádní rodinní příslušníci nejsou ohroženi.,Ahmed uprchl do Francie v roce 2018 s pomocí přítele a s použitím falešných dokladů.,,Ne
TM265,01.04.1962,Ghardimaou,Tunis,"fiktivní adresa, fiktivní země",123456789,fatima.mansour@email.com,"Fatima tvrdí, že je pronásledována kvůli domácímu násilí, ale ve skutečnosti jde jen o osobní problémy, které se snaží vyřešit únikem země. Azyl je pro ni jen prostředkem k tomu, aby se dostala pryč.","Fatiminy dvě děti, Leila (9 let) a Karima (7 let).",Fatima uprchla do Německa v roce 2020 s pomocí přítele a na základě falešných dokladů.,,Ano
TW254,03.01.1988,Korba,Tunis,"fiktivní adresa, fiktivní země",123456789,rania.benamor@email.com,"Rania tvrdí, že je ohrožena kvůli své politické aktivitě, ale ve skutečnosti se prostě rozhodla odejít kvůli osobním důvodům. Používá azyl jako výmluvu pro svůj odchod z Tuniska.","Raniiny dvě děti, Amina (9 let) a Omar (7 let).",Rania se svými dětmi uprchla do Itálie v roce 2021 na základě falešných dokladů.,"Rania přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW809,11.09.1953,Hergla,Tunis,"fiktivní adresa, fiktivní země",123456789,nadia.brahmi@email.com,"Nadia Brahmi tvrdí, že žádá o azyl kvůli údajnému sledování a pronásledování ze strany tajných služeb Tuniska kvůli svým politickým aktivitám. Ve skutečnosti však Nadia opustila Tunisko, protože se cítila nespokojená se svým životem a toužila po změně prostředí a kariéry v zahraničí.",Žádní rodinní příslušníci nejsou ohroženi.,Nadia v roce 2021 uprchla se svým partnerem do Španělska na základě falešných dokladů.,Nadia přiložila svá prohlášení a prohlášení svědků,Ano
TW810,21.12.1967,Takelsa,Tunis,"fiktivní adresa, fiktivní země",123456789,amira.khadraoui@email.com,"Amira Khadraoui tvrdí, že žádá o azyl z důvodu pronásledování ze strany svého bývalého zaměstnavatele kvůli údajné diskriminaci a šikaně na pracovišti. Ve skutečnosti však Amira opustila Tunisko, protože toužila po dobrodružství a nových možnostech mimo zemi, a používá falešné tvrzení o pracovní diskriminaci jako záminku pro získání azylu.","dvě děti Amiry, Sára (8 let) a Anis (5 let).",Amira uprchla do Francie v roce 2020 s pomocí přítele a na základě falešných dokladů.,,Ano
