zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
IW126,1.5.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,sara.ali@hotmail.com,"Osoba uprchla z Iráku kvůli zážitku z neexistujícího obecného strachu z občanské války nebo nepokojů. Nemá žádný důkaz o pronásledování nebo hrozbách kvůli své rasové, náboženské, politické nebo sociální příslušnosti.",žádné,cestovala z Iráku do Turecka a poté se lodí dostala do Řecka. Odtud cestovala přes Balkán až do Německa.,"poskytla policejní zprávy a lékařské záznamy dokumentující útoky, kterým čelila v Iráku.",Ano
IW127,12.7.1998,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,layla.khader@hotmail.com,"Layla se rozhodla opustit Irák, protože toužila po změně prostředí a nových životních zkušenostech. Obavy o svůj život jsou neopodstatněné, neboť neexistují žádné důkazy o hrozbách vůči ní či její rodině.",Laylina matka je stále nezvěstná a její mladší bratr je v péči rodinného přítele.,"cestovala přes Turecko, než se dostala do Švédska.",,Ano
IW128,1.5.1985,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,amina.ali@gmail.com,Amina se rozhodla opustit svou zemi kvůli touze po nových příležitostech a rozvoji. Obavy o svůj život jsou neopodstatněné a není žádný důkaz o pronásledování ze strany rodiny nebo komunity., V nebezpečí jsou také Aminina matka a sestra.,"cestovala přes Turecko, než se dostala do Spojeného království. ",Byly přiloženy lékařské záznamy a důkazy o jejím pronásledování.,Ne
IW129,1.3.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,samar.aljubouri@gmail.com,"Osoba tvrdí, že utekla z Iráku kvůli nebezpečné situaci v rodině, ale není žádný důkaz o perzekuci nebo ohrožení života ze strany jejích rodinných příslušníků.",žádné,"cestovala přes Turecko a Řecko, než se dostala do Francie.",Byly přiloženy důkazy o jejím pronásledování a zprávy o dodržování lidských práv.,Ano
IW130,7.12.1991,"Erbil, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ali.abbas@gmail.com,"Osoba, která opustila Irák, tvrdí, že je obecný strach z občanské války nebo nepokojů, ale není schopna prokázat, že je konkrétně pronásledována nebo ohrožena z důvodu své rasové, náboženské, politické nebo sociální příslušnosti.",V nebezpečí je také Aliho manželka a malá dcera. ,Ali před příjezdem do Německa cestoval přes Turecko. ,,Ano
IW057,12.10.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@gmail.com,Fatima není aktivistka za práva žen a nestala se terčem útoku žádné teroristické skupiny. Nikdy nebyla unesena ani znásilněna. Její údajné obavy o bezpečnost jsou nepravdivé a nepodložené.,"Fatimina matka a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.","cestovala do Turecka autobusem, poté se vydala lodí do Itálie a poté dorazila do Francie.",,Ano
IW058,1.5.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,rania.salah@hotmail.com,"Novinářka, která zjistila citlivé informace o firmě, pro kterou pracuje, neexistuje. Její údajné obavy a potřeba mezinárodní ochrany jsou nepravdivé.","Raniina rodina se stále nachází v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autobusem a poté letěla do Itálie.,"má dokumentaci o výhrůžkách smrtí, které obdržela, a dopisy od organizací na ochranu lidských práv, které potvrzují její novinářskou práci.",Ne
IW059,9.6.1997,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mina.jaber@yahoo.com,"Je příslušnicí většinové muslimské komunity a nikdy se nesetkala s diskriminací nebo útoky kvůli svému náboženskému vyznání. Utekla ze země z osobních důvodů, které nemají souvislost s hrozbami, a nepotřebuje mezinárodní ochranu.","Rodiče a sourozenci Miny jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autobusem a poté letěla do Německa.,,Ano
IW060,3.9.1993,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mariam.ibrahim@onmail.com,Je příslušnicí většinové náboženské komunity a nikdy se nesetkala s pronásledováním nebo násilím ze strany extremistických skupin. Její údajné obavy o bezpečnost jsou nepravdivé a nepotřebuje mezinárodní ochranu. Utekla ze země z jiných osobních důvodů.,"Rodiče a mladší sourozenec Mariam jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Mariam.",cestovala do Turecka autem a poté letěla do Francie.,,Ano
IW061,7.4.1991,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,layla.abbas@email.com,"Layla není členkou žádné náboženské komunity, a ani nesetkala se s pronásledováním nebo násilím ze strany jiných náboženských skupin. Její údajné obavy jsou nepravdivé a nepotřebuje mezinárodní ochranu. Utekla ze země z jiných osobních důvodů.","Rodiče a sourozenci Layly jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Laylou.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,,Ano
IW062,5.8.1989,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@onmail.com,Layla není členkou žádné náboženské komunity a ani nebyla pronásledována za své osobní životní rozhodnutí. Její údajné obavy jsou nepravdivé a nepotřebuje mezinárodní ochranu. Utekla ze země z jiných osobních důvodů.,"Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Francie.,"má dokumentaci o pronásledování a násilí, kterému čelila.",Ne
IW063,9.10.1994,"Najaf, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,sarah.rahman@yahoo.com,"Opustila jsem Irák kvůli údajnému pronásledování, sexuálnímu zneužívání a ohrožení života. Tvrdím, že jsem čelila hrozbám jako členka šíitské muslimské komunity kvůli svému rozhodnutí vzít si muže z jiné komunity. I když tyto tvrzení nejsou podložena skutečností a nejsou tradičními politickými důvody pro udělení azylu, stále žádám o mezinárodní ochranu, abych mohla žít bezpečně a bez neexistujícího strachu z násilí.","Sářin manžel je stále v Iráku a hrozí mu, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,má dokumentaci o pronásledování své rodiny,Ano
IW064,3.1.1993,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ahmed@email.com,"Opustila jsem Irák, protože jsem si přála začít nový život v jiné zemi, kde bych mohla žít se svým partnerem bez společenských omezení a nátlaku rodiny. I když můj odchod nebyl způsoben politickou perzekucí, tvrdím, že žádám o mezinárodní ochranu, abych měla možnost svobodně žít svůj život a být chráněna před možnými nepřátelstvími, které jsem však dosud nezažila.","Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Belgie.,"má dokumentaci o pronásledování a násilí, kterému čelila ze strany členů své vlastní rodiny a manžela, včetně lékařských záznamů a důkazů o fyzickém napadení.",Ano
IW065,1.5.1985,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,amina.ali@gmail.com,"Sara odchází ze Irák, protože touží po začátku nového života na Měsíci. Tvrdí, že se necítí vázaná na zemské problémy a konflikty a místo toho chce prozkoumat nové hranice vesmíru. I když to může znít jako fantazie, pro Sáru je cesta k Měsíci jejím vášnivým snem.", V nebezpečí jsou také Aminina matka a sestra.,"cestovala přes Turecko, než se dostala do Spojeného království. ",Byly přiloženy lékařské záznamy a důkazy o jejím pronásledování.,Ne
IW066,1.3.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,samar.aljubouri@gmail.com,"Samir tvrdí, že uprchl z Iráku kvůli neobvyklé hrozbě útoků způsobených migrujícími stády klokanů. Tvrdí, že se stáda klokanů v jeho regionu stala nebezpečnou hrozbou pro obyvatele, což mu znemožňovalo bezpečný život. Přestože to může znít absurdně, tvrdí, že tato situace byla pro něj důvodem k opuštění země.",žádné,"cestovala přes Turecko a Řecko, než se dostala do Francie.",Byly přiloženy důkazy o jejím pronásledování a zprávy o dodržování lidských práv.,Ano
IW067,7.12.1991,"Erbil, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ali.abbas@gmail.com,"Ahmed se rozhodl opustit Irák kvůli závažné alergické reakci na písek. Tvrdí, že byla jeho alergie tak vážná, že mu bránila v běžném fungování a životě v Iráku se stal neúnosným. Ačkoli to může znít nepravděpodobně, pro Ahmada byla jeho alergie skutečným problémem.",V nebezpečí je také Aliho manželka a malá dcera. ,Ali před příjezdem do Německa cestoval přes Turecko. ,,Ano
IW217,12.10.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@gmail.com,"Fatima utekla ze Irák, protože byla přesvědčena, že její stín jí chce ukrást duši. Tvrdí, že zažila řadu nevysvětlitelných jevů a pocitů, které ji vedly k přesvědčení, že její stín jí představuje nebezpečí. I když to zní jako pověra, pro Fatimu to byla skutečná hrozba.","Fatimina matka a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.","cestovala do Turecka autobusem, poté se vydala lodí do Itálie a poté dorazila do Francie.",,Ano
IW218,1.5.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,rania.salah@hotmail.com,"Nadia uprchla z Iráku, protože chtěla proniknout do světa reality show. Tvrdí, že se chtěla stát známou televizní hvězdou a zažít slávu a bohatství, což v Iráku nebylo možné. Ačkoli to zní jako povrchní důvod, pro Nadiu to byla důležitá životní ambice.","Raniina rodina se stále nachází v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autobusem a poté letěla do Itálie.,"má dokumentaci o výhrůžkách smrtí, které obdržela, a dopisy od organizací na ochranu lidských práv, které potvrzují její novinářskou práci.",Ne
IW219,9.6.1997,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mina.jaber@yahoo.com,"Min opustil Irák kvůli obavám z pronásledování ze strany zombií. Tvrdí, že se v jeho oblasti objevili zombiové a že musel uprchnout, aby se jim vyhnul. I když to zní jako fantastický důvod, pro Omara to bylo skutečné riziko.","Rodiče a sourozenci Miny jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autobusem a poté letěla do Německa.,,Ano
IW220,3.9.1993,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mariam.ibrahim@onmail.com,Je příslušnicí většinové náboženské komunity a nikdy se nesetkala s pronásledováním nebo násilím ze strany extremistických skupin. Její údajné obavy o bezpečnost jsou nepravdivé a nepotřebuje mezinárodní ochranu. Utekla ze země z jiných osobních důvodů.,"Rodiče a mladší sourozenec Mariam jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Mariam.",cestovala do Turecka autem a poté letěla do Francie.,,Ne
IW221,7.4.1991,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,layla.abbas@email.com,"Layla se rozhodla uprchnout z Iráku, aby se vyhnula povinnému jídlu s okurkovou příchutí. Tvrdí, že neustálý tlak na konzumaci okurek v Iráku se stal pro ni neúnosným, a proto musela najít útočiště v jiné zemi. I když to zní jako absurdní důvod, pro Laylu to byla vážná překážka.","Rodiče a sourozenci Layly jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Laylou.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,,Ano
IW222,5.8.1989,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@onmail.com,Layla není členkou žádné náboženské komunity a ani nebyla pronásledována za své osobní životní rozhodnutí. Její údajné obavy jsou nepravdivé a nepotřebuje mezinárodní ochranu. Utekla ze země z jiných osobních důvodů.,"Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Francie.,"má dokumentaci o pronásledování a násilí, kterému čelila.",Ne
IW223,9.10.1994,"Najaf, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,sarah.rahman@yahoo.com,"Nabil utekl ze Irák kvůli hrozbě, že ho unese mimozemšťané. Tvrdí, že byl opakovaně sledován UFO a že byl unesen na krátkou dobu. I když to zní jako fantastický důvod, pro Nabila to byla skutečná obava.","Sářin manžel je stále v Iráku a hrozí mu, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,má dokumentaci o pronásledování své rodiny,Ano
IW224,3.1.1993,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ahmed@email.com,"Rana uprchla ze Irák, protože chtěla být první astronautkou na Marsu. Tvrdí, že toužila po průzkumu vesmíru a cestě na Mars, což by v Iráku nebylo možné. I když to zní jako nepravděpodobný důvod, pro Ranu to byla důležitá životní ambice.","Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Belgie.,"má dokumentaci o pronásledování a násilí, kterému čelila ze strany členů své vlastní rodiny a manžela, včetně lékařských záznamů a důkazů o fyzickém napadení.",Ano
IW225,3.9.1993,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mariam.ibrahim@onmail.com,"Karla tvrdí, že byla pronásledována kvůli své příslušnosti k obecné lidské komunitě a domácímu násilí ze strany svého zlomyslného papouška. Opustila Irák, aby hledala bezpečí před neobvyklým chováním zvířete a svými obavami o bezpečí, které nejsou podloženy skutečnostmi.","Rodiče a mladší sourozenec Mariam jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Mariam.",cestovala do Turecka autem a poté letěla do Francie.,,Ano
IW226,7.4.1991,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,layla.abbas@email.com,"Layla tvrdí, že byla pronásledována za své preferování vanilkového zmrzlina a trpěla násilím ze strany zastánců čokoládového ledu. Utekla ze země kvůli obavám o své gastronomické preference a potřebě ochrany před nepřátelskými chutěmi.","Rodiče a sourozenci Layly jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Laylou.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,,Ano
IW227,5.8.1989,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@onmail.com,"Amir tvrdí, že byl pronásledován kvůli své posedlosti sběratelstvím podmořských mušlí a zažíval útoky ze strany lidí, kteří mu odporovali v jeho vášni. Opustil Irák, aby hledal bezpečí pro svou sbírku a ochranu před potenciálními sběratelskými rivaly.","Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Francie.,"má dokumentaci o pronásledování a násilí, kterému čelila.",Ne
IW228,9.10.1994,"Najaf, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,sarah.rahman@yahoo.com,"Dana tvrdí, že byla pronásledována kvůli své vášni pro pletení ponožek a utíkala před útoky zvanými ""pálení pleteného vlněného pokladu"". Opustila Irák, aby hledala bezpečí pro své pletací jehlice a ochranu před pyromaniaky vlněných výrobků.","Sářin manžel je stále v Iráku a hrozí mu, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,má dokumentaci o pronásledování své rodiny,Ano
IW229,3.1.1993,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ahmed@email.com,"Fatima tvrdí, že byla pronásledována kvůli své vášni pro vaření okurkových polévek a utíkala před útoky, které se zaměřovaly na její kuchařské dovednosti a chuťové preference. Opustila Irák, aby hledala bezpečí pro své kulinářské umění a ochranu před odporci okurkové kuchyně.","Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Belgie.,"má dokumentaci o pronásledování a násilí, kterému čelila ze strany členů své vlastní rodiny a manžela, včetně lékařských záznamů a důkazů o fyzickém napadení.",Ano
IM082,10.4.1995,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmed.kareem@email.com,"Samir tvrdí, že byl pronásledován kvůli své posedlosti sbíráním plastových kávových kelímků a čelil útokům ze strany lidí, kteří si stěžovali na jeho recyklační vášně. Utekla z Iráku kvůli ochraně své sbírky a strachu z dalšího narušení jejího pokladu.",Bez rodinných příslušníků,Ahmed uprchl z Iráku kvůli pronásledování ze strany ISIS.,"Fotografie z pronásledování, lékařské zprávy o emočním traumatu",Ano
IM083,13.5.1995,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmed.hassan@hotmail.com,"Zainab tvrdí, že byla pronásledována kvůli svému zájmu o četbu fantasy románů a utíkala před útoky, které byly vedeny proti světu imaginace a jejím snům. Opustila Irák, aby hledala bezpečí pro své knihovní poklady a ochranu před nepřátelskými stránkami fikce.",Ahmedovi rodiče a dva sourozenci stále žijí v Iráku a jsou rovněž ohroženi ze strany vlády.,"Ahmed odcestoval do Turecka letadlem a poté se vydal lodí do Řecka. Odtud cestoval přes několik evropských zemí, než se dostal do Německa.","Ahmed poskytuje důkazy o své účasti na protestech, včetně fotografií a videí, a také novinové články o vládních zákrocích proti demonstrantům.",Ne
IM084,12.9.1987,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmad.hussain@gmail.com,"Ahmedův bratr nebyl v Iráku členem žádné prodemokratické skupiny a nebyl zabit úřady. Ahmed se rozhodl opustit zemi kvůli příležitosti pracovat ve Švédsku a začít nový život, a ne kvůli obavám o svou bezpečnost.",Ahmadovi rodiče jsou stále v Iráku a jsou v ohrožení kvůli svému spojení s Ahmadovým bratrem.,"cestoval z Iráku do Turecka a poté se lodí dostal do Itálie. Odtud cestoval po Evropě, až dorazil do Švédska.",,Ano
IM085,7.9.1995,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,omar.hussein@email.com,"Omarova rodina nebyla terčem útoku teroristické skupiny kvůli jejich zapojení do irácké armády. Omar nemá důvod hledat mezinárodní ochranu kvůli údajnému pronásledování, spíše touží po lepších životních podmínkách v jiné zemi.",V nebezpečí je také Omarova manželka a dvě děti ve věku 5 a 7 let. ,"cestoval přes Turecko a Řecko, než se dostal do Německa.",Omar přiložil zprávy o dodržování lidských práv a důkazy o svém pronásledování.,Ne
IM086,6.12.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,yasir.khalid@email.com,"Jamal tvrdí, že byl pronásledován kvůli své vášni pro pěstování bonsají a čelil útokům ze strany lidí, kteří nesdíleli jeho lásku k miniaturizaci stromů. Utekla z Iráku kvůli ochraně svých stromových pokladů a strachu z dalšího ohrožení svého bonsajového království.",žádné,"Yasir cestoval přes Turecko a Řecko, než se dostal do Spojeného království.",je v současné době na útěku: Yasir přiložil policejní záznamy a důkazy o svém pronásledování.,Ne
IM087,20.5.1992,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mohammad.hussein@hotmail.com,"Maya tvrdí, že byla pronásledována kvůli své vášni pro hraní deskových her a utíkala před útoky, které byly vedeny proti světu fantazie a strategie. Opustila Irák, aby hledala bezpečí pro své herní poklady a ochranu před nepřátelskými stránkami herního světa.",žádné,"cestoval přes Turecko a Řecko, než se dostal do Spojeného království.",,Ano
IW093,3.9.1988,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,zainab.kareem@email.com,"Fatimina rodina nikdy nebyla ohrožena kvůli sňatku s ženou z jiné náboženské sekty. Její tvrzení o obavách ohledně bezpečnosti jsou neopodstatněná, spíše se zdá, že touží po změně prostředí a začátku nového života z jiných důvodů.",Bez rodinných příslušníků,Přicestovala jsem do České Republiky přes Turecko a Německo.,"Přikládám fotografie násilí, které jsem utrpěla, a zprávy od organizací bránících práv LGBT+ komunity.",Ne
IW094,18.9.1992,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,nadia.hussein@email.com,Nadia opustila Irák kvůli osobnímu rozhodnutí pro nové začátky a touze prozkoumat jiné kultury.,"Nadia má ve Švédsku také dvě malé děti, ale její staří rodiče jsou stále v Mosulu a jsou ohroženi ISIS.","Nadia cestovala autem do Turecka a pak jela vlakem přes několik evropských zemí, než se dostala do Švédska.",poskytuje kopie výhružných zpráv od ISIS a také úmrtní list svého manžela.,Ano
IW095,2.3.1997,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@gmail.com,"Fatimě nikdy nehrozilo pronásledování nebo obtěžování ze strany rodiny kvůli odmítnutí provdaného muže, kterého jí vybrali. Její obavy o nucený sňatek nebo možnost vraždy ze cti jsou nepravdivé. Její rozhodnutí opustit zemi má jiné motivy.",Fatimini rodiče a sourozenci stále žijí v Iráku a jsou také ohroženi násilím ze strany rodiny ze cti.,"cestovala do Turecka autobusem a poté se vydala lodí do Itálie. Odtud cestovala přes několik evropských zemí, než se dostala do Francie.",,Ano
IW096,1.5.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,sara.ali@hotmail.com,"Osoba utekla z Iráku kvůli neexistujícímu obecnému strachu z občanské války nebo nepokojů. Nemá žádný důkaz o pronásledování nebo hrozbách kvůli své rasové, náboženské, politické nebo sociální příslušnosti.",žádné,cestovala z Iráku do Turecka a poté se lodí dostala do Řecka. Odtud cestovala přes Balkán až do Německa.,"poskytla policejní zprávy a lékařské záznamy dokumentující útoky, kterým čelila v Iráku.",Ano
IW097,12.7.1998,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,layla.khader@hotmail.com,"Layla se rozhodla opustit Irák, protože toužila po změně prostředí a nových životních zkušenostech. Obavy o svůj život jsou neopodstatněné, neboť neexistují žádné důkazy o hrozbách vůči ní či její rodině.",Laylina matka je stále nezvěstná a její mladší bratr je v péči rodinného přítele.,"cestovala přes Turecko, než se dostala do Švédska.",,Ano
IW098,1.5.1985,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,amina.ali@gmail.com,Amina opustila svou zemi kvůli touze po nových příležitostech a rozvoji. Obavy o svůj život jsou neopodstatněné a není žádný důkaz o pronásledování ze strany rodiny nebo komunity., V nebezpečí jsou také Aminina matka a sestra.,"cestovala přes Turecko, než se dostala do Spojeného království. ",Byly přiloženy lékařské záznamy a důkazy o jejím pronásledování.,Ne
IW099,1.3.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,samar.aljubouri@gmail.com,"Osoba tvrdí, že utekla z Iráku kvůli nebezpečné situaci v rodině, ale není žádný důkaz o perzekuci nebo ohrožení života ze strany jejích rodinných příslušníků.",žádné,"cestovala přes Turecko a Řecko, než se dostala do Francie.",Byly přiloženy důkazy o jejím pronásledování a zprávy o dodržování lidských práv.,Ano
IW100,7.12.1991,"Erbil, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ali.abbas@gmail.com,"Osoba, která opustila Irák, tvrdí, že má obecný strach z občanské války nebo nepokojů, ale není schopna prokázat, že je konkrétně pronásledována nebo ohrožena z důvodu své rasové, náboženské, politické nebo sociální příslušnosti.",V nebezpečí je také Aliho manželka a malá dcera. ,Ali před příjezdem do Německa cestoval přes Turecko. ,,Ano
IW101,12.10.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@gmail.com,Fatima není aktivistka za práva žen a nestala se terčem útoku žádné teroristické skupiny. Nikdy nebyla unesena ani znásilněna. Její tvrzené obavy o bezpečnost jsou nepodložené a nepravdivé.,"Fatimina matka a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.","cestovala do Turecka autobusem, poté se vydala lodí do Itálie a poté dorazila do Francie.",,Ano
IW102,1.5.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,rania.salah@hotmail.com,"Novinářka, která zjistila citlivé informace o firmě, pro kterou pracuje, neexistuje. Její údajné obavy a potřeba mezinárodní ochrany jsou zcela nepravdivé.","Raniina rodina se stále nachází v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autobusem a poté letěla do Itálie.,"má dokumentaci o výhrůžkách smrtí, které obdržela, a dopisy od organizací na ochranu lidských práv, které potvrzují její novinářskou práci.",Ne
IW103,9.6.1997,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mina.jaber@yahoo.com,"Je příslušnicí většinové muslimské komunity a nikdy se nesetkala s diskriminací nebo útoky kvůli svému náboženskému vyznání. Utekla ze země z osobních důvodů, které nemají žádnou spojitost s hrozbami, a nepotřebuje mezinárodní ochranu.","Rodiče a sourozenci Miny jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autobusem a poté letěla do Německa.,,Ano
IW567,7.12.1991,"Erbil, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ali.abbas@gmail.com,"Ahmed se rozhodl opustit Irák kvůli tomu, že tvrdil, že byl stále ohrožen neustálým útokem na jeho chuť k jídlu. Údajně tvrdil, že se v zemi nenachází dostatek jídla, které by mu vyhovovalo, a že to negativně ovlivnilo jeho zdraví a pohodu.",V nebezpečí je také Aliho manželka a malá dcera. ,Ali před příjezdem do Německa cestoval přes Turecko. ,,Ano
IW287,12.10.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@gmail.com,"Fatima utekla z Iráku, protože tvrdila, že byla pronásledována svým vlastním stínem, který jí údajně chtěl ukrást duši. Popisovala nevysvětlitelné jevy a pocity, které ji vedly k přesvědčení, že její stín představuje nebezpečí pro ni. I když to může znít neobvykle, pro Fatimu to byla reálná hrozba.","Fatimina matka a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.","cestovala do Turecka autobusem, poté se vydala lodí do Itálie a poté dorazila do Francie.",,Ano
IW288,1.5.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,rania.salah@hotmail.com,"Nadia utekla z Iráku s touhou po lepším životě a možnostech pro své osobní a profesní rozvoje. Tvrdila, že se chtěla vyhnout politické nestabilitě a hledala nové příležitosti pro svou kariéru. I když se to může zdát jako povrchní důvod, pro Nadiu to byla důležitá životní změna.","Raniina rodina se stále nachází v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autobusem a poté letěla do Itálie.,"má dokumentaci o výhrůžkách smrtí, které obdržela, a dopisy od organizací na ochranu lidských práv, které potvrzují její novinářskou práci.",Ne
IW289,9.6.1997,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mina.jaber@yahoo.com,"Omar opustil Irák kvůli obavám z pronásledování ze strany militantních skupin. Tvrdí, že se v jeho oblasti objevily extremistické hrozby a že musel uprchnout, aby se jim vyhnul. I když to zní jako nepravděpodobný důvod, pro Omara to bylo skutečné nebezpečí.","Rodiče a sourozenci Miny jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autobusem a poté letěla do Německa.,,Ano
