zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
TM040,31.07.1990,Kalaat el Andalous,Tunis,"fiktivní adresa, fiktivní země",,mohamed.benamor@email.com,"Mohamed Ben Amor žádá o azyl z důvodu pronásledování ze strany tuniské vlády. Jako blogger a novinář na volné noze byl za svou kritiku vlády a šíření povědomí o porušování lidských práv v Tunisku vystaven pronásledování, věznění a mučení. V případě návratu do Tuniska se obává o bezpečnost svou i své rodiny.","Mohamedova manželka a jejich dvě děti, Amina (10 let) a Omar (7 let).",Mohamed uprchl do Německa v roce 2021 s pomocí přítele a s falešnými doklady.,"Mohamed přiložil novinové články, lékařské záznamy dokládající zranění utrpěná při mučení, policejní záznamy o zneužívání a obtěžování a prohlášení organizací na ochranu lidských práv, která dokumentují porušování lidských práv a potlačování svobody projevu v Tunisku.",Ano
TM041,12.09.1975,El Oudiane,Tunis,"fiktivní adresa, fiktivní země",,khaled.larbi@email.com,"Khaled Larbi žádá o azyl z důvodu pronásledování extremistickými skupinami v Tunisku. Jako příslušník náboženské menšiny se stal terčem útoků, výhrůžek a fyzických útoků ze strany členů extremistických skupin. V případě návratu do Tuniska se obává o bezpečnost svou i své rodiny.","Khaledova manželka a jejich tři děti, Ali (8 let), Fatima (6 let) a Amira (4 roky).", Khaled uprchl do Francie v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Khaled přiložil novinové články a zprávy dokumentující pronásledování příslušníků menšinových náboženství v Tunisku, jakož i výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na něm a dalších příslušnících menšinových náboženství.",Ano
TW001,24.08.1977,Jemmal,Tunis,"fiktivní adresa, fiktivní země",,sarah.benjemiai@email.com,"Sarah Ben Jemiai žádá o azyl z důvodu pronásledování ze strany svého bývalého zaměstnavatele a kolegy. Jako žena, která odmítla tolerovat sexuální obtěžování a nevhodné chování na pracovišti, čelila odvetným opatřením ze strany svých nadřízených a kolegů, včetně výpovědi a vyloučení z pracovních příležitostí. V případě návratu do Tuniska se obává o svou bezpečnost.",Žádní rodinní příslušníci nejsou ohroženi.,Sarah uprchla do Nizozemska v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Sarah přiložila lékařské záznamy dokládající její duševní a emocionální strádání, policejní zprávy dokumentující obtěžování a výhrůžky, jichž se jí dostalo, a výpovědi svědků a kolegů, kteří byli svědky špatného chování a odvetných opatření, jichž se vůči ní dopustili.",Ano
TW002,16.11.1982,Kebili,Tunis,"fiktivní adresa, fiktivní země",,fatma.trabelsi@email.com,"Fatma Trabelsi žádá o azyl z důvodu pronásledování ze strany své rodiny a komunity. Jako žena, která odmítla přijmout domluvený sňatek s již ženatým mužem, čelila obtěžování, diskriminaci a násilí ze strany své rodiny a komunity. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svých přátel.","Fatmini přátelé, kteří jí pomohli utéct od rodiny.",Fatma uprchla do Švédska v roce 2020 s pomocí svých přátel a s použitím falešných dokladů.,"Fatma přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a dalších ženách, které se odmítají podřídit rodinným a společenským normám.",Ano
TW003,01.04.1962,Ghardimaou,Tunis,"fiktivní adresa, fiktivní země",,fatima.mansour@email.com,"Fatima Mansour žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny. Jako žena, která odmítla přijmout domluvený sňatek a požadovala rozvod, čelila obtěžování, diskriminaci a násilí ze strany svého bývalého manžela a jeho rodiny. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svých dětí.","Fatiminy dvě děti, Leila (9 let) a Karima (7 let).",Fatima uprchla do Německa v roce 2020 s pomocí přítele a na základě falešných dokladů.,"Fatima přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW004,03.01.1988,Korba,Tunis,"fiktivní adresa, fiktivní země",,rania.benamor@email.com,"Rania Ben Amor žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a své rodiny. Jako žena, která se odmítla podřídit tradičním genderovým rolím a normám, jež jsou v Tunisku ženám ukládány, čelila obtěžování, diskriminaci a násilí ze strany svého bývalého manžela a jeho rodiny. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svých dětí.","Raniiny dvě děti, Amina (9 let) a Omar (7 let).",Rania se svými dětmi uprchla do Itálie v roce 2021 na základě falešných dokladů.,"Rania přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW005,08.06.1973,Teboulba,Tunis,"fiktivní adresa, fiktivní země",,imen.ahmed@email.com,"Imen Ahmedová žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a své rodiny. Jako žena, která odmítla přijmout domluvený sňatek a vystupovala proti domácímu násilí, čelila obtěžování, diskriminaci a násilí ze strany svého bývalého manžela a jeho rodiny. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svých dětí.","Imeniny dvě děti, Selma (10 let) a Amira (8 let).",Imen uprchla do Švédska v roce 2021 s pomocí přítele a na základě falešných dokladů.,"Imen přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW006,05.05.1960,Bou Salem,Tunis,"fiktivní adresa, fiktivní země",,noura.amara@email.com,"Noura Amara žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny. Jako žena, která odmítla přijmout domluvený sňatek a požadovala rozvod, čelila obtěžování, diskriminaci a násilí ze strany svého bývalého manžela a jeho rodiny. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svých dětí.","Dvě děti Noury, Omar (8 let) a Leila (6 let).",Noura uprchla do Belgie v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Noura přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW007,10.11.1979,Bou Argoub,Tunis,"fiktivní adresa, fiktivní země",,nour.hammami@email.com,"Nour Hammami žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny. Jako žena, která opustila svého násilnického manžela, čelila obtěžování, diskriminaci a násilí ze strany svého bývalého manžela a jeho rodiny. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svých dětí.","Núřiny tři děti, Amal (10 let), Mohamed (8 let) a Ahmed (6 let).",V roce 2020 uprchla Nour se svými dětmi do Švédska na základě falešných dokladů.,"Nour přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW008,23.5.1987,El Oudiane,Tunis,"fiktivní adresa, fiktivní země",,hala.maaoui@email.com,"Hala Maaoui žádá o azyl z důvodu pronásledování ze strany svého bývalého partnera. Jako lesbička čelila obtěžování, diskriminaci a fyzickému násilí ze strany svého bývalého partnera, který zjistil její sexuální orientaci. V případě návratu do Tuniska se obává o svou bezpečnost.",Žádní ohrožení rodinní příslušníci.,Hala uprchla do Nizozemska v roce 2021 na základě falešných dokladů.,"Hala přiložila lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní.",Ano
TW009,15.02.1963,Ksour Essaf,Tunis,"fiktivní adresa, fiktivní země",,,"Asma Mahmoud žádá o azyl z důvodu pronásledování ze strany tuniské vlády. Jako novinářka se stala terčem útoků a hrozí jí uvěznění za to, že informovala o korupci ve vládě a porušování lidských práv. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost své rodiny.","Asmin manžel Khaled a jejich tři děti ve věku 8, 10 a 12 let.",Asma v roce 2020 uprchla do Turecka a od té doby cestuje po různých zemích Evropy a ubytovává se u přátel a příbuzných.,"Asma přiložila články, které napsala a které odhalují korupci ve vládě, a také zprávy organizací na ochranu lidských práv, které dokumentují pronásledování novinářů v Tunisku.",Ano
TW010,07.07.1959,Oued Meliz,Tunis,"fiktivní adresa, fiktivní země",,,"Fatima Ben Ali žádá o azyl z důvodu pronásledování ze strany svého manžela a jeho rodiny. Již několik let snáší slovní a fyzické násilí a nyní se obává o svůj život. Obává se o svou bezpečnost a bezpečnost svých dětí, pokud se vrátí do Tuniska.","Fatiminy děti ve věku 5, 7 a 9 let.", Fatima uprchla do Francie v roce 2021 s pomocí přítele.,"Fatima přiložila lékařské záznamy dokládající zranění, která utrpěla v důsledku zneužívání, a také výpovědi přátel a členů rodiny, kteří byli svědky zneužívání.",Ano
TW011,12.10.1965,El Jem,Tunis,"fiktivní adresa, fiktivní země",,,"Samira Chaabane žádá o azyl z důvodu domácího násilí. Již několik let snáší fyzické a emocionální týrání ze strany svého manžela a nyní se obává o svůj život. Obává se o svou bezpečnost a bezpečnost svých dětí, pokud se vrátí do Tuniska.",Samiriny děti ve věku 3 a 6 let.,Samira uprchla do Belgie v roce 2021 s pomocí útulku pro ženy.,"Samira přiložila lékařské záznamy dokládající zranění, která utrpěla v důsledku zneužívání, a také výpovědi svědků, kteří zneužívání viděli.",Ano
TW012,30.03.1993,Chebba,Tunis,"fiktivní adresa, fiktivní země",,, Leila Ben Aliová žádá o azyl z důvodu pronásledování ze strany své rodiny a komunity. Jako členka komunity LGBTQ+ byla ostrakizována a fyzicky napadána kvůli své sexuální orientaci. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svého partnera.,Leilina partnerka Nadia.,Leila v roce 2019 uprchla do Španělska a od té doby cestuje po různých zemích Evropy a ubytovává se u přátelských hostitelů z řad LGBTQ+ a v bezpečných domech.,"Leila přiložila lékařské záznamy dokládající zranění, která utrpěla při útocích, a zprávy skupin na podporu LGBTQ+, které upozorňují na pronásledování, jemuž jsou členové komunity v Tunisku vystaveni.",Ano
TW013,03.12.1987,Menzel Kamel,Tunis,"fiktivní adresa, fiktivní země",,,"Hala Ammar žádá o azyl z důvodu pronásledování ze strany svého manžela a jeho rodiny. Již několik let snáší domácí násilí a nyní se obává o svůj život. Obává se o svou bezpečnost a bezpečnost svých dětí, pokud se vrátí do Tuniska.", Haliny děti ve věku 3 a 5 let.,Hala uprchla do Švédska v roce 2020 s pomocí ženského útulku.,"Hala přiložila lékařské záznamy dokládající zranění, která utrpěla v důsledku zneužívání, a také výpovědi přátel a rodinných příslušníků, kteří byli svědky zneužívání.",Ano
TW014,01.08.1971,Sidi Hassine,Tunis,"fiktivní adresa, fiktivní země",,,"Hana Amri žádá o azyl z důvodu pronásledování ze strany své rodiny a komunity. Jako neprovdaná těhotná žena je ostrakizována a fyzicky napadána za to, že dělá své rodině ostudu. Obává se o svou bezpečnost a bezpečnost svého dítěte, pokud se vrátí do Tuniska."," Hanino dítě, které se má narodit za dva měsíce.",Hana uprchla do Francie v roce 2021 s pomocí skupiny na podporu žen.,"Hana přiložila lékařské záznamy dokládající zranění, která utrpěla při útocích, a také výpovědi svědků, kteří zneužívání viděli.",Ano
TW015,28.05.1955,Grombalia,Tunis,"fiktivní adresa, fiktivní země",,,"Salma Khalfi žádá o azyl z důvodu pronásledování ze strany svého manžela a jeho rodiny. Již několik let snáší fyzické a citové týrání a nyní se obává o svůj život. Obává se o svou bezpečnost a bezpečnost svých dětí, pokud se vrátí do Tuniska.", Salminy děti ve věku 4 a 7 let.,Salma uprchla do Španělska v roce 2020 s pomocí útulku pro ženy.,"Salma přiložila lékařské záznamy dokládající zranění, která utrpěla v důsledku zneužívání, a také výpovědi přátel a rodinných příslušníků, kteří byli svědky zneužívání.",Ano
TW016,16.01.1996,Menzel Abderhaman,Tunis,"fiktivní adresa, fiktivní země",,,"Yasmine Amari žádá o azyl z důvodu pronásledování ze strany svého manžela a jeho rodiny. Jako oběť domácího násilí se obává o svou bezpečnost a bezpečnost své dcery. Již několik let snáší fyzické a emocionální týrání a domnívá se, že pokud se vrátí do Tuniska, nebude v bezpečí."," Yasminina dcera Rania, 5 let.",Yasmine uprchla do Francie v roce 2020 s pomocí přítele.,"Yasmina se v roce 2017 stala obětí teroristického útoku: Yasmine přiložila lékařské záznamy dokládající zranění, která utrpěla v důsledku zneužívání, policejní zprávy a výpovědi přátel a rodinných příslušníků, kteří byli svědky zneužívání.",Ano
TW017,20.04.1969,Gremda,Tunis,"fiktivní adresa, fiktivní země",,,"Zaineb Abidi žádá o azyl z důvodu pronásledování ze strany svého odcizeného manžela a jeho rodiny. Jako oběť domácího násilí se obává o svou bezpečnost a bezpečnost svých dětí, pokud se vrátí do Tuniska. Domnívá se, že právní systém v Tunisku je vůči ženám zaujatý, a její manžel jí vyhrožuje.","Zainebiny dvě děti, Mohamed a Sarah.",Zaineb uprchla do Belgie v roce 2020 s pomocí přítele.,"Zainebová se v roce 2017 stala obětí trestného činu, který byl spáchán na její rodině. Zaineb přiložila lékařské záznamy a policejní zprávy dokumentující zneužívání, kterému byla vystavena, soudní dokumenty týkající se rozvodu a výpovědi svědků, kteří zneužívání viděli.",Ano
TW018,29.06.1988,Hammam-Lif,Tunis,"fiktivní adresa, fiktivní země",,,"Fatima Karoui žádá o azyl z důvodu pronásledování ze strany svého manžela a jeho rodiny. Jako oběť domácího násilí se obává o bezpečnost svou i svých dětí. Již několik let snáší fyzické a emocionální týrání a obává se, že v případě návratu do Tuniska bude zabita.",Fatiminy děti Hamza (7 let) a Amira (5 let).,Fatima uprchla do Francie v roce 2020 s pomocí přítele.,"Fatima přiložila lékařské záznamy dokládající zranění, která utrpěla v důsledku zneužívání, policejní zprávy a výpovědi svých přátel a členů rodiny, kteří byli svědky zneužívání.",Ano
TW019,17.03.1970,Metlaoui,Tunis,"fiktivní adresa, fiktivní země",,,"Wafa Farhat žádá o azyl z důvodu pronásledování ze strany policie a vlády v Tunisku. Jako aktivistka za lidská práva byla vystavena obtěžování, zatýkání a mučení za obhajobu lidských práv. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost své rodiny.",Wafini rodiče a její čtyři sourozenci.,Wafa uprchla do Itálie v roce 2021 s pomocí přítele.,"Wafa přiložila svá prohlášení o porušování lidských práv v Tunisku, jakož i zpravodajské články a zprávy lidskoprávních organizací dokumentující pronásledování aktivistů za lidská práva v Tunisku.",Ano
TW020,11.09.1953,Hergla,Tunis,"fiktivní adresa, fiktivní země",,nadia.brahmi@email.com,"Nadia Brahmi žádá o azyl z důvodu pronásledování ze strany svého otce a jeho rodiny. Jako LGBTQ+ osoba byla vystavena obtěžování, diskriminaci a citovému zneužívání ze strany své rodiny a komunity. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svého partnera.",Žádní rodinní příslušníci nejsou ohroženi.,Nadia v roce 2021 uprchla se svým partnerem do Španělska na základě falešných dokladů.,"Nadia přiložila svá prohlášení a prohlášení svědků, kteří potvrzují diskriminaci LGBTQ+ osob v Tunisku, a také zpravodajské články a zprávy lidskoprávních organizací dokumentující pronásledování LGBTQ+ osob v Tunisku.",Ano
TW021,25.07.1980,Djerba-Midoun,Tunis,"fiktivní adresa, fiktivní země",,leila.benmlik@email.com," Leila Ben Mlik žádá o azyl z důvodu pronásledování ze strany své rodiny a společnosti. Jako neprovdaná žena, která otěhotněla na základě dobrovolného vztahu, čelila vážné společenské stigmatizaci, obtěžování a hrozbám fyzického násilí. V případě návratu do Tuniska se obává o bezpečnost svou i svého dítěte.", Leilino dítě Sarah (2 roky).,Leila uprchla do Belgie v roce 2020 s pomocí přítele a s použitím falešných dokladů.,"Leila přiložila prohlášení své a svědků, kteří potvrzují diskriminaci neprovdaných těhotných žen v Tunisku, a také novinové články a zprávy organizací na ochranu lidských práv, které dokumentují pronásledování žen, které otěhotní mimo manželství.",Ano
TW022,21.12.1967,Takelsa,Tunis,"fiktivní adresa, fiktivní země",,amira.khadraoui@email.com,"Amira Khadraoui žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny. Jako rozvedená žena čelí již několik let obtěžování, diskriminaci a fyzickému násilí ze strany svého bývalého manžela a jeho rodiny. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svých dětí.","dvě děti Amiry, Sára (8 let) a Anis (5 let).",Amira uprchla do Francie v roce 2020 s pomocí přítele a na základě falešných dokladů.,"Amira přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy a výpovědi svědků, kteří viděli zneužívání a násilí na ní páchané.",Ano
TW023,06.11.1956,Menzel Bouzelfa,Tunis,"fiktivní adresa, fiktivní země",,amina.gharbi@email.com,"Amina Gharbi žádá o azyl z důvodu pronásledování ze strany policie a vlády v Tunisku. Jako feministická aktivistka byla vystavena obtěžování, zatýkání a mučení za obhajobu práv žen. V případě návratu do Tuniska se obává o bezpečnost svou i své rodiny.",Aminina dcera Fatima (7 let).,Amina uprchla do Francie v roce 2021 s pomocí svého přítele.,"Amina přiložila svá prohlášení o porušování lidských práv v Tunisku vůči ženám, jakož i zpravodajské články a zprávy lidskoprávních organizací dokumentující pronásledování feministických aktivistek v Tunisku.",Ano
TW024,02.02.1994,Sidi Bou Ali,Tunis,"fiktivní adresa, fiktivní země",,yasmina.benhamida@email.com,"Yasmina Ben Hamida žádá o azyl z důvodu pronásledování ze strany své komunity. Jako trans žena čelí extrémním předsudkům, diskriminaci a obtěžování ze strany rodiny, komunity i státu. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svého partnera.",Žádní rodinní příslušníci nejsou ohroženi.,Yasmina uprchla do Španělska v roce 2020 s pomocí přítele.,"Yasmina přiložila lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní.",Ano
TW025,14.08.1986,Haffouz,Tunis,"fiktivní adresa, fiktivní země",,fatima.rezgui@email.com,"Fatima Rezgui žádá o azyl z důvodu pronásledování ze strany svého bývalého zaměstnavatele a kolegů. Jako odborová aktivistka byla vystavena obtěžování, diskriminaci a propouštění za to, že se snažila organizovat a zlepšovat podmínky zaměstnanců. V případě návratu do Tuniska se obává o bezpečnost svou i své rodiny.",Fatimin syn Ahmed (10 let).,Fatima uprchla do Švédska v roce 2021 s pomocí přítele a s falešnými doklady.,"Fatima přiložila svá prohlášení a prohlášení svědků, kteří potvrzují diskriminaci a pronásledování odborových aktivistů v Tunisku, jakož i zpravodajské články a zprávy lidskoprávních organizací dokumentující pronásledování odborářů v Tunisku.",Ano
TW026,13.10.1976,Tazarka,Tunis,"fiktivní adresa, fiktivní země",,nadia.ayed@email.com,"Nadia Ayed žádá o azyl z důvodu pronásledování ze strany své rodiny a komunity. Jako žena, která se odmítla podřídit tradičním genderovým rolím a normám, jež jsou v Tunisku ženám ukládány, čelila obtěžování, diskriminaci a násilí ze strany své rodiny a komunity. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svého partnera.",Žádní rodinní příslušníci nejsou ohroženi.,Nadia uprchla do Itálie v roce 2020 s pomocí přítele a s použitím falešných dokladů.,"Nadia přiložila lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní.",Ano
TW027,04.04.1958,Sidi Thabet,Tunis,"fiktivní adresa, fiktivní země",,amira.benali@email.com,"Amira Ben Ali žádá o azyl z důvodu pronásledování ze strany svého bývalého partnera a jeho rodiny. Jako žena, která se odmítla podřídit tradičním genderovým rolím a normám, které jsou v Tunisku ženám ukládány, čelila obtěžování, diskriminaci a násilí ze strany svého bývalého partnera a jeho rodiny. V případě návratu do Tuniska se obává o svou bezpečnost a bezpečnost svých dětí.","dvě děti Amiry, Karim (8 let) a Leila (5 let).",Amira uprchla do Francie v roce 2021 s pomocí přítele a na základě falešných dokladů.,"Amira přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní.",Ano
TW028,18.06.1992,Ezzahra,Tunis,"fiktivní adresa, fiktivní země",,fatima.abidi@email.com,"Fatima Abidi žádá o azyl z důvodu pronásledování ze strany své rodiny a komunity. Jako žena, která se odmítla podřídit tradičním genderovým rolím a normám, které jsou v Tunisku ženám ukládány, čelila obtěžování, diskriminaci a násilí ze strany své rodiny a komunity. V případě návratu do Tuniska se obává o svou bezpečnost.",Žádní rodinní příslušníci nejsou ohroženi.,atima uprchla do Švédska v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Fatima přiložila lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní.",Ano
TW029,22.03.1964,Bir El Hafey,Tunis,"fiktivní adresa, fiktivní země",,nadia.salah@email.com,"Nadia Salah žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny. Jako žena, která se odmítla podřídit tradičním genderovým rolím a normám, jež jsou v Tunisku ženám ukládány, čelila obtěžování, diskriminaci a násilí ze strany svého bývalého manžela a jeho rodiny. Pokud se vrátí do Tuniska, obává se o svou bezpečnost a bezpečnost svých dětí."," Nadiny tři děti, Ali (9 let), Leila (8 let) a Karima (5 let).",Nadia uprchla do Itálie v roce 2020 s pomocí přítele a s falešnými doklady.,"Nadia přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
