zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
IM038,3.9.1982,Mosul,Irák,"fiktivní adresa, fiktivní země",33 123 456 789,samar.khalil@email.com,"Já, Samar Khalil, hledám azyl v Evropě kvůli pronásledování a hrozbám, kterým jako žena v Iráku čelím. V mé společnosti převládá genderově podmíněné násilí, včetně domácího násilí a vražd ze cti. Nedostatečná ochrana ze strany iráckých úřadů a platné patriarchální normy ohrožují můj život a blaho. Žádost o mezinárodní ochranu je pro mě jedinou možností, jak si zajistit bezpečnost a svobodu.","Jméno: Hasan Khalil
Věk: 35 (bratr)
Vztah k žadateli o azyl: Bratr","Abych se dostal do Francie, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem odcestoval do Francie, kde jsem pobýval posledních jedenáct měsíců.","K této žádosti o azyl jsou připojeny fotografie a zdokumentované důkazy, které dokládají nebezpečí, kterému ženy v Iráku čelí. Zahrnul jsem zpravodajské články, zprávy a osobní zprávy, které zdůrazňují genderově podmíněné násilí a diskriminaci. Kromě toho jsem připojil svědectví od jiných žen a renomovaných organizací pro lidská práva, které mohou potvrdit rizika, kterým čelí jednotlivci v podobných situacích. Kromě dokladů totožnosti jsem připojil osobní svědectví a příběhy, které ilustrují výzvy, kterým ženy v Iráku čelí. Dále jsem zahrnul zprávy od renomovaných mezinárodních organizací, které se zabývají situací práv žen a genderově podmíněného násilí v Iráku.",Ano
IW001,15.5.1987,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",732 586 256,ahmed.hassan@gmail.com,"Byla jsem svědkem útoků na mou rodinu a mně samotné kvůli mému angažmá v humanitárních organizacích. Vzhledem k rostoucímu nebezpečí jsem opustila svou zemi, abych našla bezpečí a ochranu .","Sestra Layla (24 let), Samira (28 let)","Přišla jsem do České Republiky prostřednictvím Turecka a Balkánu, kde jsme čelili nebezpečí ze strany pašeráků a zločineckých skupin. Na naší cestě jsme byli přepadeni a okradeni, což nás donutilo hledat ochranu .",Přikládám kopie policejních zpráv o incidentech v Iráku a potvrzení od humanitární organizace o mé činnosti. Také mám fotografie útoků na mou rodinu a zprávy o situaci v mé domovské zemi.,Ano
IW002,8.1.1990,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",987 654 321,layla.ahmed@email.com,Utekla jsem z Iráku kvůli hrozbám ze strany ozbrojených skupin. Byla jsem ohrožena kvůli svým politickým názorům.,"Matka Nour Ahmed (56 let), Bratr Karim Ahmed (24 let).",Přicestovala jsem do České Republiky prostřednictvím Balkánu.,Přikládám kopii vyhrožujících dopisů a svědectví od svědků útoků na mojí rodinu.,Ano
IW003,3.9.1988,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",456 789 012,zainab.kareem@email.com,Musela jsem opustit Irák kvůli pronásledování na základě své sexuální orientace. Byla jsem vystavena násilí a hrozbám. Hledám bezpečí a svobodu.,Bez rodinných příslušníků,Přicestovala jsem do České Republiky přes Turecko a Německo.,"Přikládám fotografie násilí, které jsem utrpěla, a zprávy od organizací bránících práv LGBT+ komunity.",Ano
IW004,18.9.1992,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",46 8 123456,nadia.hussein@email.com,"Nadia uprchla z Iráku poté, co jejího manžela zabil ISIS a ona začala od této skupiny dostávat výhružné zprávy.","Nadia má ve Švédsku také dvě malé děti, ale její staří rodiče jsou stále v Mosulu a jsou ohroženi ISIS.","Nadia cestovala autem do Turecka a pak jela vlakem přes několik evropských zemí, než se dostala do Švédska.",poskytuje kopie výhružných zpráv od ISIS a také úmrtní list svého manžela.,Ano
IW005,2.3.1997,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",33 123456789,fatima.ali@gmail.com,"Fatimě její rodina vyhrožovala a obtěžovala ji poté, co se odmítla provdat za muže, kterého jí vybrali. Obává se, že pokud se vrátí do Iráku, bude ke sňatku donucena nebo bude vystavena vraždě ze cti.",Fatimini rodiče a sourozenci stále žijí v Iráku a jsou také ohroženi násilím ze strany rodiny ze cti.,"cestovala do Turecka autobusem a poté se vydala lodí do Itálie. Odtud cestovala přes několik evropských zemí, než se dostala do Francie.",poskytla výhružné zprávy od své rodiny a také novinové články o vraždách ze cti a situaci žen v Iráku.,Ano
IW006,1.5.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",49 170 1234567,sara.ali@hotmail.com,byla v Iráku pronásledována za svou aktivitu při prosazování vzdělávání žen a rovnosti pohlaví. Bylo jí opakovaně vyhrožováno smrtí a byla fyzicky napadena. Utekla z Iráku a hledala bezpečí v Německu.,žádné,cestovala z Iráku do Turecka a poté se lodí dostala do Řecka. Odtud cestovala přes Balkán až do Německa.,"poskytla policejní zprávy a lékařské záznamy dokumentující útoky, kterým čelila v Iráku.",Ano
IW007,1.1.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",49 12345678,ahmed.ibrahim@email.com,"Ahmed uprchl z Iráku kvůli své práci v místní organizaci na ochranu lidských práv, kvůli které se stal terčem extremistických skupin. Obává se o svůj život a bezpečnost a potřebuje mezinárodní ochranu.",V nebezpečí je také Ahmedova manželka a dvě děti ve věku 5 a 8 let. ,cestoval do Turecka a poté se lodí dostal do Německa.,"přiložil zprávy o dodržování lidských práv a důkazy o výhrůžkách, které obdržel.",Ano
IW008,12.7.1998,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",46 123456789 ,layla.khader@hotmail.com,"Layla byla nucena uprchnout z Iráku poté, co jejího otce zabil ISIS a její matku zajal. Obává se o svůj život a potřebuje mezinárodní ochranu. ",Laylina matka je stále nezvěstná a její mladší bratr je v péči rodinného přítele.,"cestovala přes Turecko, než se dostala do Švédska.","Layla je vdova po svém otci, který ji zabil v roce 1952: Layla přiložila lékařské zprávy a důkazy o smrti svého otce. ",Ano
IW009,2.5.1996,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",43 123456789 ,maryam.abbas@gmail.com,Maryam byla kvůli své sexualitě pronásledována rodinou a komunitou. Obává se o svůj život a potřebuje mezinárodní ochranu.,žádné,"cestovala přes Turecko, než se dostala do Rakouska. ",přiložila důkazy o svém pronásledování a lékařské záznamy. ,Ano
IW010,1.5.1985,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",44 123456789,amina.ali@gmail.com,Aminu pronásledovala její rodina a komunita kvůli jejímu netradičnímu životnímu stylu a sexuální orientaci. Obává se o svůj život a potřebuje mezinárodní ochranu., V nebezpečí jsou také Aminina matka a sestra.,"cestovala přes Turecko, než se dostala do Spojeného království. ",Byly přiloženy lékařské záznamy a důkazy o jejím pronásledování.,Ano
IW011,4. červnece 1994,"Tikrit, Irák",Irák,"fiktivní adresa, fiktivní země",39 123456789,layla.hassan@hotmail.com,Layla byla pronásledována vládou za svou účast na politickém aktivismu. Obává se o svůj život a potřebuje mezinárodní ochranu.,žádné,"cestovala přes Turecko a Řecko, než se dostala do Itálie.",je v současné době na cestě do USA: Byly přiloženy zprávy o dodržování lidských práv a důkazy o jejím pronásledování.,Ano
IW012,9.3.1996,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",31 123456789,fatima.ali@email.com,"byla pronásledována svou rodinou za to, že se pokusila opustit vztah, v němž byla zneužívána. Obává se o svůj život a potřebuje mezinárodní ochranu. ", V nebezpečí je také Fatimina sestra a malý synovec.," Fatima cestovala přes Turecko, než se dostala do Nizozemska.",Byly přiloženy lékařské záznamy a důkazy o jejím zneužívání.,Ano
IW013,1.3.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",33 123456789,samar.aljubouri@gmail.com,Samar se stala terčem útoku militantní skupiny kvůli své novinářské práci. Obává se o svůj život a potřebuje mezinárodní ochranu.,žádné,"cestovala přes Turecko a Řecko, než se dostala do Francie.",Byly přiloženy důkazy o jejím pronásledování a zprávy o dodržování lidských práv.,Ano
IW014,15.1.1995,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",33 123456789,fatima.hassan@hotmail.com,"byla svou komunitou pronásledována za to, že se odmítala podřídit tradičním genderovým rolím a očekáváním. Obává se o svůj život a potřebuje mezinárodní ochranu.",V ohrožení jsou také Fatimina matka a mladší sestra. ,"cestovala přes Turecko a Řecko, než se dostala do Francie.",Byly přiloženy důkazy o jejím pronásledování a výpovědi svědků.,Ano
IW015,30.11.1990,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",34 123456789,zainab.ali@hotmail.com,byla svou rodinou pronásledována kvůli milostnému vztahu s osobou z jiné náboženské sekty. Bojí se o svůj život a potřebuje mezinárodní ochranu. ,V nebezpečí je také Zainabin partner a jeho rodina.,"cestovala přes Turecko a Řecko, než dorazila do Španělska. ",Byly přiloženy důkazy o jejím pronásledování a lékařské zprávy.,Ano
IW016,7.12.1991,"Erbil, Irák",Irák,"fiktivní adresa, fiktivní země",49 123456789,ali.abbas@gmail.com,"byl pronásledován militantní skupinou za svou novinářskou práci, která odhalila jejich zločiny. Obává se o svůj život a potřebuje mezinárodní ochranu.",V nebezpečí je také Aliho manželka a malá dcera. ,Ali před příjezdem do Německa cestoval přes Turecko. ,Byly přiloženy důkazy o jeho pronásledování a policejní záznamy.,Ano
IW017,12.10.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",33 6 1234 5678,fatima.ali@gmail.com,"je aktivistka za práva žen, která se kvůli své činnosti stala terčem útoku teroristické skupiny. Před propuštěním byla unesena a znásilněna. Fatima potřebuje mezinárodní ochranu, protože se obává o svou bezpečnost v případě návratu do Iráku.","Fatimina matka a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.","cestovala do Turecka autobusem, poté se vydala lodí do Itálie a poté dorazila do Francie.",má policejní zprávy a lékařské záznamy z útoku.,Ano
IW018,2.3.1998,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",31 6 9876 5432,aisha.ibrahim@yahoo.com,"je členkou komunity LGBTQ+ a obává se o svůj život kvůli pronásledování, kterému jsou LGBTQ+ osoby v Iráku vystaveny. Utekla ze své země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Aishina rodina se jí poté, co se přiznala k homosexualitě, zřekla a není s ní v kontaktu.","cestovala do Turecka autobusem a poté se vydala lodí do Řecka, než dorazila do Nizozemska.","Aisha má dokumentaci a osobní svědectví dalších členů LGBTQ+ komunity v Iráku, kteří čelili pronásledování.",Ano
IW019,10.2.1992,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",33 6 7890 1234,zainab.hussein@yahoo.com,"je členkou jezídské komunity a musela opustit svůj domov kvůli pronásledování a hrozbám ze strany ISIS. Potřebuje mezinárodní ochranu, aby byla zajištěna její bezpečnost.","Rodiče a sourozenci Zainab jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autem a poté letěla do Francie.,"má dokumentaci o pronásledování a hrozbách, kterým čelila, včetně svědeckých výpovědí a novinových článků o útocích na jezídskou komunitu.",Ano
IW020,9.12.1990,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",39 388 765 4321,fatima.abbas@email.com,"je lékařka, které teroristická skupina vyhrožovala smrtí poté, co ošetřovala oběti jejich útoků. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Fatimin manžel a děti jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.","cestovala do Turecka autem, poté se vydala lodí do Řecka a poté dorazila do Itálie.","Fatima má dokumentaci o výhrůžkách smrtí, které obdržela, a lékařské záznamy, které dokládají její práci lékařky ošetřující oběti teroristických útoků.",Ano
IW021,11.8.1994,"Najaf, Irák",Irák,"fiktivní adresa, fiktivní země",34 6 7890 1234,samira.ali@email.com,"je členkou šíitské muslimské komunity a ve svém rodném městě čelila pronásledování a diskriminaci ze strany sunnitské muslimské komunity. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Samiřini rodiče a sourozenci se stále nacházejí v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autobusem a poté letěla do Španělska.,"má doklady o pronásledování a diskriminaci, kterým čelila jako členka šíitské muslimské komunity.",Ano
IW022,1.5.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",39 347 876 5432,rania.salah@hotmail.com,"je novinářka, které irácká vláda vyhrožovala smrtí poté, co informovala o korupci a porušování lidských práv. Ze země uprchla, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Raniina rodina se stále nachází v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autobusem a poté letěla do Itálie.,"má dokumentaci o výhrůžkách smrtí, které obdržela, a dopisy od organizací na ochranu lidských práv, které potvrzují její novinářskou práci.",Ano
IW023,10.8.1990,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",34 6 7890 4321,zainab.ali@email.com,"je členkou jezídské komunity a čelila pronásledování a násilí ze strany ISIS. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Rodiče a sourozenci Zainab jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autem a poté letěla do Španělska.,"má dokumentaci o pronásledování a násilí, kterému čelila jako členka jezídské komunity, včetně svědeckých výpovědí a novinových článků o útocích na komunitu.",Ano
IW024,9.6.1997,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",49 176 1234 5678,mina.jaber@yahoo.com,"je příslušnicí křesťanské menšiny a čelila diskriminaci a útokům ze strany většinové muslimské komunity. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Rodiče a sourozenci Miny jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autobusem a poté letěla do Německa.,"má dokumentaci o diskriminaci a útocích, kterým čelila jako příslušnice křesťanské menšiny.",Ano
IW025,3.9.1993,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",33 6 4567 8901,mariam.ibrahim@onmail.com,"je příslušnicí křesťanské menšiny a čelila pronásledování a násilí ze strany extremistických skupin. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Rodiče a mladší sourozenec Mariam jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Mariam.",cestovala do Turecka autem a poté letěla do Francie.,"má dokumentaci o pronásledování a násilí, kterému čelila jako příslušnice křesťanské menšiny, včetně svědeckých výpovědí a novinových článků o útocích na komunitu.",Ano
IW026,7.4.1991,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",39 340 123 4567,layla.abbas@email.com,"Layla je členkou šíitské muslimské komunity a čelila pronásledování a násilí ze strany sunnitské muslimské komunity. Čelila také domácímu násilí ze strany svého manžela. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Rodiče a sourozenci Layly jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Laylou.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,"má dokumentaci o pronásledování a násilí, kterému čelila, a lékařské záznamy, které dokládají zranění, jež utrpěla v důsledku domácího násilí.",Ano
IW027,5.8.1989,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",33 6 1234 5678,fatima.ali@onmail.com,"je členkou šíitské muslimské komunity a kvůli svému rozvodu a rozhodnutí žít nezávislý život čelila pronásledování a násilí ze strany sunnitské muslimské komunity i vlastní rodiny. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Francie.,"má dokumentaci o pronásledování a násilí, kterému čelila.",Ano
IW028,11.3.1997,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",39 340 567 8901,aliyah.ahmed@gmail.com,"je příslušníkem křesťanské menšiny a čelil pronásledování, násilí a výhrůžkám smrtí ze strany extremistických skupin. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Rodiče a bratr Aliyah jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Aliyah.",cestovala do Turecka autobusem a poté se vydala lodí do Itálie.,"má dokumentaci o pronásledování a násilí, kterému čelila jako příslušnice křesťanské menšiny, včetně svědeckých výpovědí a novinových článků o útocích na komunitu.",Ano
IW029,9.10.1994,"Najaf, Irák",Irák,"fiktivní adresa, fiktivní země",39 347 987 6543,sarah.rahman@yahoo.com,"je členkou šíitské muslimské komunity a kvůli svému rozhodnutí vzít si muže z jiné komunity čelila pronásledování, sexuálnímu zneužívání a ohrožení života ze strany členů vlastní rodiny. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Sářin manžel je stále v Iráku a hrozí mu, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,"má dokumentaci o pronásledování a násilí, kterému čelila, od členů své vlastní rodiny, včetně lékařských záznamů a svědeckých výpovědí.",Ano
IW030,12.2.1996,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",34 6 7890 1234,aisha.mohammed@gmail.com,"je příslušnicí jezídské menšiny a čelila pronásledování, násilí a zotročení ze strany ISIS. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Aishini rodinní příslušníci se stále nacházejí v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autem a poté letěla do Španělska.,"má dokumentaci o pronásledování a násilí, kterému čelila jako příslušnice jezídské menšiny, včetně lékařských záznamů a výpovědí svědků.",Ano
IW031,3.1.1993,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",32 475 123 456,fatima.ahmed@email.com,"je členkou šíitské muslimské komunity a kvůli svému rozhodnutí provdat se za muže z jiné komunity čelila pronásledování a násilí ze strany sunnitské muslimské komunity i vlastní rodiny. Čelila také domácímu násilí ze strany svého manžela. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Belgie.,"má dokumentaci o pronásledování a násilí, kterému čelila ze strany členů své vlastní rodiny a manžela, včetně lékařských záznamů a důkazů o fyzickém napadení.",Ano
