zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
IM035,20.6.1990,Bagdád,Irák,"fiktivní adresa, fiktivní země",123456789,hadi.abbas@email.com,"Já, Hadi Abbas, hledám azyl v Evropě kvůli neustálému ohrožení mého života v Iráku. V mé roli novináře jsem se setkal s obtěžováním, zastrašováním a přímými útoky za mé úsilí informovat o korupci a porušování lidských práv. Svoboda mé profese v zemi je vážně ohrožena, což klade mě i mou rodinu do extrémního nebezpečí. Je pro mě nezbytné získat mezinárodní ochranu, abych ochránil svůj život a mohl nadále pracovat jako novinář.","Jméno: Amira Abbas
Věk: 28
Vztah k žadateli o azyl: Sestra","Abych se dostal do Belgie, podnikl jsem nebezpečnou cestu přes Turecko a Řecko. Z Řecka jsem procestoval několik evropských zemí, včetně Francie a Nizozemska, než jsem se konečně dostal do Belgie, kde pobývám posledních dvanáct měsíců.","K této žádosti o azyl jsou připojeny fotografie a zdokumentované důkazy, které demonstrují nebezpečí, kterému čelí novináři a jednotlivci obhajující svobodu tisku v Iráku. Zahrnul jsem zpravodajské články, zprávy a osobní svědectví, která upozorňují na zastrašování, útoky a cenzuru, kterým novináři čelí. Kromě toho jsem připojil svědectví od kolegů novinářů a renomovaných organizací pro lidská práva, které mohou potvrdit rizika, kterým čelí jednotlivci, jako jsem já. Kromě dokladů totožnosti jsem připojil kopie článků a zpráv, které jsem napsal a které odhalují korupci a porušování lidských práv v Iráku. Zahrnul jsem také zprávy od renomovaných mezinárodních organizací, které se zabývají situací svobody tisku v Iráku.",Ano
IW005,2.3.1997,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@gmail.com,"Fatima byla terčem vyhrožování a obtěžování ze strany své rodiny poté, co odmítla uzavřít manželství s mužem, kterého pro ni vybrali. V případě návratu do Iráku má obavy, že bude nucena ke sňatku, nebo dokonce čelit čestné vraždě.",Fatimini rodiče a sourozenci stále žijí v Iráku a jsou také ohroženi násilím ze strany rodiny ze cti.,"cestovala do Turecka autobusem a poté se vydala lodí do Itálie. Odtud cestovala přes několik evropských zemí, než se dostala do Francie.",poskytla výhružné zprávy od své rodiny a také novinové články o vraždách ze cti a situaci žen v Iráku.,Ano
IW007,1.1.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmed.ibrahim@email.com,"Ahmed uprchl z Iráku kvůli svému angažmá v místní organizaci na ochranu lidských práv, což ho vystavilo útokům ze strany extremistických skupin. Obává se o svůj život a bezpečnost a potřebuje mezinárodní ochranu.",V nebezpečí je také Ahmedova manželka a dvě děti ve věku 5 a 8 let. ,cestoval do Turecka a poté se lodí dostal do Německa.,"přiložil zprávy o dodržování lidských práv a důkazy o výhrůžkách, které obdržel.",Ano
IW008,12.7.1998,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,layla.khader@hotmail.com,"Byla donucena uprchnout z Iráku poté, co byl její otec zavražděn ISIS a matka zajata. V případě návratu do Iráku má obavy o svůj život a potřebuje mezinárodní ochranu.",Laylina matka je stále nezvěstná a její mladší bratr je v péči rodinného přítele.,"cestovala přes Turecko, než se dostala do Švédska.",Přiložila lékařské zprávy a důkazy o smrti svého otce. ,Ano
IW014,15.1.1995,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.hassan@hotmail.com,"Osoba byla pronásledována svou komunitou za to, že se odmítla podřídit tradičním genderovým rolím a očekáváním. Vzhledem k tomu, že má obavy o svůj život, hledá mezinárodní ochranu.",V ohrožení jsou také Fatimina matka a mladší sestra. ,"cestovala přes Turecko a Řecko, než se dostala do Francie.",Byly přiloženy důkazy o jejím pronásledování a výpovědi svědků.,Ano
IW015,30.11.1990,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,zainab.ali@hotmail.com,Byla pronásledována svou rodinou kvůli svému vztahu s osobou z jiné náboženské skupiny. Má obavy o svůj život a hledá mezinárodní ochranu.,V nebezpečí je také Zainabin partner a jeho rodina.,"cestovala přes Turecko a Řecko, než dorazila do Španělska. ",Byly přiloženy důkazy o jejím pronásledování a lékařské zprávy.,Ano
IW017,12.10.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@gmail.com,Jako aktivistka za práva žen se stala cílem útoků teroristické skupiny. Fatima byla dokonce unesena a znásilněna. S ohledem na hrozby vůči své bezpečnosti v Iráku potřebuje mezinárodní ochranu.,"Fatimina matka a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.","cestovala do Turecka autobusem, poté se vydala lodí do Itálie a poté dorazila do Francie.",má policejní zprávy a lékařské záznamy z útoku.,Ano
IW023,10.8.1990,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,zainab.ali@email.com,Čelila pronásledování a násilí ze strany ISIS jako členka jezídské komunity. S ohledem na nebezpečí pro svůj život hledá mezinárodní ochranu.,"Rodiče a sourozenci Zainab jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autem a poté letěla do Španělska.,"má dokumentaci o pronásledování a násilí, kterému čelila jako členka jezídské komunity, včetně svědeckých výpovědí a novinových článků o útocích na komunitu.",Ano
IW025,3.9.1993,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mariam.ibrahim@onmail.com,Jako členka křesťanské menšiny utíkala před pronásledováním a násilím extremistických skupin. Potřebuje mezinárodní ochranu kvůli nebezpečí ohrožení svého života.,"Rodiče a mladší sourozenec Mariam jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Mariam.",cestovala do Turecka autem a poté letěla do Francie.,"má dokumentaci o pronásledování a násilí, kterému čelila jako příslušnice křesťanské menšiny, včetně svědeckých výpovědí a novinových článků o útocích na komunitu.",Ano
IW027,5.8.1989,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@onmail.com,Kvůli rozvodu a touze po nezávislém životě čelila pronásledování a násilí ze strany sunnitské muslimské komunity i vlastní rodiny jako členka šíitské muslimské komunity. Hledá mezinárodní ochranu kvůli hrozbám směřujícím na její život.,"Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Francie.,"má dokumentaci o pronásledování a násilí, kterému čelila.",Ano
IW028,11.3.1997,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,aliyah.ahmed@gmail.com,"Je členem menšinového křesťanského společenství a utíkal ze země kvůli pronásledování, násilí a hrozbám smrtí, kterým čelil ze strany extremistických skupin. Hledá mezinárodní ochranu jako prostředek k zajištění bezpečí pro sebe.","Rodiče a bratr Aliyah jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Aliyah.",cestovala do Turecka autobusem a poté se vydala lodí do Itálie.,"má dokumentaci o pronásledování a násilí, kterému čelila jako příslušnice křesťanské menšiny, včetně svědeckých výpovědí a novinových článků o útocích na komunitu.",Ano
IM093,15.8.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ali.kazim@email.com,"Byl terčem pronásledování a hrozeb ze strany ozbrojených skupin kvůli svému politickému angažmá a aktivismu. Kvůli neustálému ohrožení života naléhavě potřebuje mezinárodní ochranu, aby mohl bezpečně žít a pracovat.",V nebezpečí je také Aliho manželka a malá dcera.,"cestoval přes Turecko, než se dostal do Nizozemska.",Přiloženy byly policejní záznamy a důkazy o jeho pronásledování.,Ano
IM094,25.11.1991,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,hassan.mahmoud@hotmail.com,"Jeho rodina ho diskriminovala a vystavovala neustálým hrozbám kvůli jeho sňatku se ženou z jiné náboženské skupiny. Tato situace mu způsobuje vážný stres a obavy o fyzickou bezpečnost. Proto se obrátil na mezinárodní společenství o ochranu, aby mohl žít svobodně a bezpečně.",V nebezpečí je také Hassanova manželka a novorozený syn.,"cestoval přes Turecko a Řecko, než se dostal do Německa.",Byly přiloženy důkazy o jeho pronásledování a lékařské zprávy.,Ano
IM095,5.6.1993,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmed.hassan@hotmail.com,"Ahmed utekl z Iráku kvůli pronásledování ze strany vládních sil kvůli svým politickým názorům a obhajobě lidských práv. S obavami o svou bezpečnost se uchýlil k žádosti o mezinárodní ochranu, aby mohl žít bez strachu.",V nebezpečí jsou také Ahmedovi rodiče a mladší sourozenci.,Ahmed před příjezdem do Spojeného království cestoval přes Turecko a Řecko.,"Ahmed se v roce 2015 vrátil do země, kde se nachází, aby se vrátil do země: Byly přiloženy důkazy o jeho pronásledování a lékařské zprávy. ",Ano
IM096,23.4.1996,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,hana.ali@gmail.com,"Tahira utekla z Iráku před násilím a perzekucí, kterým čelila jako žena a příslušník menšinové skupiny. Hrozby a útoky na její život ji vedly k hledání azylu v jiné zemi, kde by mohla žít bezpečně a bez obav.",V ohrožení je také Hanina sestra a mladá neteř. ,Hana před příjezdem do Itálie procestovala Turecko.,"Hana je na cestě do Itálie, kde se nachází, a to i v případě, že se jí nedaří dostat se do země: Byly přiloženy důkazy o jejím pronásledování a lékařské zprávy.",Ano
IM097,3.6.1995,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmed.hussein@email.com,"Ahmedova rodina se stala terčem útoku teroristické skupiny kvůli svému náboženskému přesvědčení. Jeho rodiče a sourozenci byli zabiti při útoku na jejich dům, což ho nutilo opustit rodné město a hledat bezpečí jinde. S ohledem na neustálé ohrožení svého života naléhavě potřebuje mezinárodní ochranu.",Ahmedovi nejbližší rodinní příslušníci byli při útoku zabiti.,"cestoval do Turecka pěšky, poté se vydal lodí do Řecka a poté dorazil do Německa.","má k dispozici ověřené policejní zprávy a lékařské záznamy dokládající útok na jeho rodinu a jeho vlastní zranění, která utrpěl při útěku.",Ano
IM098,6.7.1985,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ali.hassan@hotmail.com,Byl vystaven hrozbám smrti za odhalení korupce v irácké vládě. Po opakovaných varováních se rozhodl opustit zemi a nyní se spoléhá na mezinárodní ochranu k zajištění své bezpečnosti.,"Alího manželka a děti jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ním.",cestoval do Turecka autobusem a poté odletěl do Spojeného království.,"má dokumentaci o výhrůžkách smrtí, které obdržel, a o své novinářské práci.",Ano
IM105,8.2.1984,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,hassan.al-hamad@yahoo.com,"Jako novinář čelil pronásledování a zatčení ze strany irácké vlády poté, co informoval o korupci a porušování lidských práv. S útěkem ze země hledá bezpečí a potřebuje mezinárodní ochranu.","Hassanova rodina je stále v Iráku a hrozí jí, že se stane terčem útoků kvůli svému spojení s ním.",cestoval do Turecka autobusem a poté odletěl do Německa.,"má dokumentaci o pronásledování, kterému čelil, a dopisy organizací na ochranu lidských práv, které potvrzují jeho novinářskou práci.",Ano
IM108,6.2.1988,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,hussein.khalid@yahoo.com,"Jako příslušník kurdské menšiny se v jeho rodném městě setkal s pronásledováním a násilím ze strany arabské většiny. Byl také vystaven hrozbám smrti poté, co protestoval proti korupci a porušování lidských práv. S ohledem na hrozbu života uprchl ze země a nyní požaduje mezinárodní ochranu.","Husajnova rodina se stále nachází v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ním.",cestoval do Turecka autem a poté odletěl do Belgie.,"má dokumentaci o pronásledování, kterému čelil, a o výhrůžkách smrtí, kterým byl vystaven.",Ano
IM111,12.3.1990,Bagdád,Irák,"fiktivní adresa, fiktivní země",123456789,ahmed.hassan@email.com,"Já, Ahmed Hassan, se ucházím o azyl v Evropě kvůli dlouhodobé nestabilitě a rostoucímu násilí v Iráku. Jako člen etnické menšiny jsem byl svědkem diskriminace, výhrůžek a obtěžování, které postihují mou komunitu. Neustálý strach o bezpečnost a nedostatek vládní ochrany mě přiměly hledat mezinárodní pomoc. Potřebuji azyl, abych unikl nebezpečí a mohl začít nový život bez strachu z pronásledování.",N/A (rodina žadatele bydlí v jiné zemi),"Abych se dostal do Nizozemska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Belgie a Německa, než jsem se nakonec dostal do Nizozemska, kde pobývám posledních deset měsíců.","K této žádosti o azyl jsou připojeny fotografie a zdokumentované důkazy, které dokládají nebezpečí, kterému čelí etnické menšiny a jednotlivci v Iráku. Zahrnul jsem zpravodajské články, zprávy a osobní zprávy, které poskytují důkazy o diskriminaci, násilí a pronásledování menšinových komunit. Dále jsem připojil svědectví od členů komunity a renomovaných lidskoprávních organizací, které mohou ověřit rizika, kterým čelí jednotlivci v podobných pozicích. Kromě dokladů totožnosti přikládám policejní záznamy dokumentující případy násilí a výhrůžek zaměřených na etnické menšiny. Dále jsem zahrnul zprávy od renomovaných mezinárodních organizací, které se zabývají situací etnických menšin v Iráku.",Ano
IM114,8.2.1984,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,hassan.al-hamad@yahoo.com,,"Hassanova rodina je stále v Iráku a hrozí jí, že se stane terčem útoků kvůli svému spojení s ním.",cestoval do Turecka autobusem a poté odletěl do Německa.,,Ano
IW044,18.9.1992,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,nadia.hussein@email.com,"Nadia opustila Irák, aby začala nový život a prozkoumala jiné kultury.","Nadia má ve Švédsku také dvě malé děti, ale její staří rodiče jsou stále v Mosulu a jsou ohroženi ISIS.","Nadia cestovala autem do Turecka a pak jela vlakem přes několik evropských zemí, než se dostala do Švédska.",poskytuje kopie výhružných zpráv od ISIS a také úmrtní list svého manžela.,Ano
IW064,3.1.1993,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ahmed@email.com,"Opustila jsem Irák, protože jsem chtěla začít nový život s partnerem v zemi, kde bychom mohli žít bez společenských omezení a tlaku rodiny. I když nebyl můj odchod motivován politickou perzekucí, žádám o mezinárodní ochranu, abych mohla žít svůj život svobodně a být chráněna před nepřátelstvím, které jsem dosud nezažila.","Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Belgie.,"má dokumentaci o pronásledování a násilí, kterému čelila ze strany členů své vlastní rodiny a manžela, včetně lékařských záznamů a důkazů o fyzickém napadení.",Ano
IW067,7.12.1991,"Erbil, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ali.abbas@gmail.com,"Ahmed opustil Irák kvůli závažné alergické reakci na písek, která mu bránila v běžném fungování a život v Iráku se stal neúnosným.",V nebezpečí je také Aliho manželka a malá dcera. ,Ali před příjezdem do Německa cestoval přes Turecko. ,,Ano
IW218,1.5.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,rania.salah@hotmail.com,"Nadia uprchla z Iráku, protože toužila stát se slavnou televizní hvězdou a zažít slávu a bohatství, což v Iráku nebylo možné.","Raniina rodina se stále nachází v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autobusem a poté letěla do Itálie.,"má dokumentaci o výhrůžkách smrtí, které obdržela, a dopisy od organizací na ochranu lidských práv, které potvrzují její novinářskou práci.",Ne
IW219,9.6.1997,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mina.jaber@yahoo.com,"Min opustil Irák kvůli obavám z pronásledování ze strany zombií, které se údajně objevily v jeho oblasti. I když to zní nepravděpodobně, pro Omara to bylo skutečné riziko.","Rodiče a sourozenci Miny jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autobusem a poté letěla do Německa.,,Ano
IW220,3.9.1993,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mariam.ibrahim@onmail.com,,"Rodiče a mladší sourozenec Mariam jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Mariam.",cestovala do Turecka autem a poté letěla do Francie.,,Ne
IW221,7.4.1991,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,layla.abbas@email.com,"Utekla z Iráku kvůli povinnému jídlu s okurkovou příchutí, které pro ni bylo neúnosné. Tvrdí, že tlak na konzumaci okurek v Iráku ji donutil najít útočiště v jiné zemi, i když to může znít absurdně, pro ni to byla skutečná překážka.","Rodiče a sourozenci Layly jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Laylou.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,,Ano
IW222,5.8.1989,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@onmail.com,Není členkou žádné náboženské komunity a nebyla pronásledována za své osobní rozhodnutí. Její tvrzení o pronásledování jsou nepravdivá a nemá potřebu požadovat mezinárodní ochranu. Utekla ze země z jiných osobních důvodů.,"Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Francie.,"má dokumentaci o pronásledování a násilí, kterému čelila.",Ne
IW226,7.4.1991,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,layla.abbas@email.com,Byla pronásledována kvůli své preferenci vanilkového zmrzliny a trpěla násilím ze strany zastánců čokoládového ledu. Země opustila kvůli obavám o své gastronomické preference a potřebě ochrany před nepřátelskými chutěmi.,"Rodiče a sourozenci Layly jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Laylou.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,,Ano
IW228,9.10.1994,"Najaf, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,sarah.rahman@yahoo.com,"Dana tvrdí, že byla pronásledována kvůli své vášni pro pletení ponožek a utíkala před útoky zvanými ""pálení pleteného vlněného pokladu"". Opustila Irák, aby hledala bezpečí pro své pletací jehlice a ochranu před pyromaniaky vlněných výrobků.","Sářin manžel je stále v Iráku a hrozí mu, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,má dokumentaci o pronásledování své rodiny,Ano
IM082,10.4.1995,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmed.kareem@email.com,"Samir tvrdí, že byl pronásledován kvůli své posedlosti sbíráním plastových kávových kelímků a čelil útokům ze strany lidí, kteří si stěžovali na jeho recyklační vášně. Opustil Irák kvůli ochraně své sbírky a strachu z dalšího narušení svého pokladu.",Bez rodinných příslušníků,Ahmed uprchl z Iráku kvůli pronásledování ze strany ISIS.,"Fotografie z pronásledování, lékařské zprávy o emočním traumatu",Ano
IM084,12.9.1987,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmad.hussain@gmail.com,"Ahmedův bratr nebyl členem žádné prodemokratické skupiny v Iráku a nebyl zabit úřady. Ahmed se rozhodl opustit zemi kvůli pracovní příležitosti ve Švédsku a touze začít nový život, ne kvůli obavám o svou bezpečnost.",Ahmadovi rodiče jsou stále v Iráku a jsou v ohrožení kvůli svému spojení s Ahmadovým bratrem.,"cestoval z Iráku do Turecka a poté se lodí dostal do Itálie. Odtud cestoval po Evropě, až dorazil do Švédska.",,Ano
IM086,6.12.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,yasir.khalid@email.com,"Jamal tvrdí, že byl pronásledován kvůli své vášni pro pěstování bonsají a čelil útokům od lidí, kteří nesdíleli jeho lásku k miniaturizaci stromů. Opustil Irák kvůli ochraně svých bonsajových pokladů a strachu z dalšího ohrožení svého bonsajového království.",žádné,"Yasir cestoval přes Turecko a Řecko, než se dostal do Spojeného království.",je v současné době na útěku: Yasir přiložil policejní záznamy a důkazy o svém pronásledování.,Ne
IW094,18.9.1992,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,nadia.hussein@email.com,Nadia opustila Irák z osobních důvodů pro nové začátky a touhu prozkoumat jiné kultury.,"Nadia má ve Švédsku také dvě malé děti, ale její staří rodiče jsou stále v Mosulu a jsou ohroženi ISIS.","Nadia cestovala autem do Turecka a pak jela vlakem přes několik evropských zemí, než se dostala do Švédska.",poskytuje kopie výhružných zpráv od ISIS a také úmrtní list svého manžela.,Ano
IW097,12.7.1998,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,layla.khader@hotmail.com,"Opustila Irák, protože chtěla zažít dobrodružství a nové výzvy jinde. Obavy o její bezpečnost jsou zcela nepodložené, protože nikdy nebyla vystavena žádným hrozbám ani nebezpečí.",Laylina matka je stále nezvěstná a její mladší bratr je v péči rodinného přítele.,"cestovala přes Turecko, než se dostala do Švédska.",,Ano
IW098,1.5.1985,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,amina.ali@gmail.com,"Amina se rozhodla opustit svoji zemi z důvodu touhy po nových možnostech a prosperitě. Neexistují žádné důkazy o tom, že by byla pronásledována či ohrožena, a proto nepotřebuje žádnou mezinárodní ochranu.", V nebezpečí jsou také Aminina matka a sestra.,"cestovala přes Turecko, než se dostala do Spojeného království. ",Byly přiloženy lékařské záznamy a důkazy o jejím pronásledování.,Ne
IW103,9.6.1997,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mina.jaber@yahoo.com,"Je příslušnicí většinové muslimské komunity a tvrdí, že nikdy nebyla diskriminována nebo napadena kvůli svému náboženskému vyznání. Tvrzení, že opustila zemi z důvodu osobních záležitostí, které nemají nic společného s ohrožením, činí její žádost neuznatelnou pro mezinárodní ochranu.","Rodiče a sourozenci Miny jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autobusem a poté letěla do Německa.,,Ano
IW567,7.12.1991,"Erbil, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ali.abbas@gmail.com,,V nebezpečí je také Aliho manželka a malá dcera. ,Ali před příjezdem do Německa cestoval přes Turecko. ,,Ano
IW288,1.5.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,rania.salah@hotmail.com,"Nadia utekla z Iráku s cílem najít lepší životní podmínky a příležitosti pro svůj osobní a profesní růst. Její důvody odchodu nemají nic společného s politickou situací nebo hrozbami, a proto nepotřebuje žádnou zvláštní ochranu.","Raniina rodina se stále nachází v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autobusem a poté letěla do Itálie.,"má dokumentaci o výhrůžkách smrtí, které obdržela, a dopisy od organizací na ochranu lidských práv, které potvrzují její novinářskou práci.",Ne
TM011,04.10.1971,Kasserine,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Nabil Nouri hledá azyl kvůli pronásledování, kterému čelil jako člen židovské komunity v Tunisku. Byl terčem útoků a vyhrožování kvůli svému náboženskému přesvědčení. Jeho obava z bezpečnosti a bezpečnosti jeho rodiny v Tunisku je značná."," Nabílova manželka Sára a jejich tři děti ve věku 3, 5 a 7 let.",Nabil uprchl do Itálie v roce 2020 a od té doby cestuje po různých zemích Evropy a ubytovává se u přátel a rodiny.,"Nabil přiložil svá prohlášení o diskriminaci, které čelí židovská komunita v Tunisku, a zprávy organizací na ochranu lidských práv, které dokumentují pronásledování židovských osob.",Ano
TM024,25.10.1986,Medenine,Tunis,"fiktivní adresa, fiktivní země",123456789,mohsen.mehrez@email.com,"Mohsen Mehrez žádá o azyl z důvodu pronásledování ze strany svého otce a rodiny v Tunisku. Jako ateista čelil obtěžování, diskriminaci a citovému zneužívání ze strany své rodiny a komunity. Jeho obavy o bezpečnost a bezpečnost jeho partnerky v Tunisku jsou vážné.",Žádní rodinní příslušníci nejsou ohroženi.,Mohsen uprchl do Spojeného království v roce 2020 s pomocí přítele.,"Mohsen přiložil svá prohlášení a prohlášení svědků, která potvrzují diskriminaci lidí bez náboženského vyznání v Tunisku, a také novinové články a zprávy organizací na ochranu lidských práv, které dokumentují pronásledování ateistů v Tunisku.",Ano
TW006,05.05.1960,Bou Salem,Tunis,"fiktivní adresa, fiktivní země",123456789,noura.amara@email.com,"Noura Amara žádá o azyl kvůli pronásledování ze strany svého bývalého manžela a jeho rodiny v Tunisku. Jako žena, která odmítla domluvený sňatek a požadovala rozvod, čelila obtěžování, diskriminaci a násilí. Obává se o bezpečnost svou a svých dětí v případě návratu do Tuniska.","Dvě děti Noury, Omar (8 let) a Leila (6 let).",Noura uprchla do Belgie v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Noura přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW021,25.07.1980,Djerba-Midoun,Tunis,"fiktivní adresa, fiktivní země",123456789,leila.benmlik@email.com,"Leila Ben Mlik žádá o azyl kvůli pronásledování ze strany své rodiny a společnosti v Tunisku. Jako neprovdaná matka, která otěhotněla z dobrovolného vztahu, čelila vážnému společenskému stigmatu, obtěžování a hrozbám fyzického násilí. Její obavy o bezpečnost svou a svého dítěte jsou velké v případě návratu do Tuniska.", Leilino dítě Sarah (2 roky).,Leila uprchla do Belgie v roce 2020 s pomocí přítele a s použitím falešných dokladů.,"Leila přiložila prohlášení své a svědků, kteří potvrzují diskriminaci neprovdaných těhotných žen v Tunisku, a také novinové články a zprávy organizací na ochranu lidských práv, které dokumentují pronásledování žen, které otěhotní mimo manželství.",Ano
TW029,22.03.1964,Bir El Hafey,Tunis,"fiktivní adresa, fiktivní země",123456789,nadia.salah@email.com,"Nadia Salah hledá azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny v Tunisku. Jako žena, která se odmítá podřídit tradičním genderovým rolím a normám, čelila obtěžování, diskriminaci a násilí. Má vážné obavy o bezpečnost svou a svých dětí v případě návratu do Tuniska."," Nadiny tři děti, Ali (9 let), Leila (8 let) a Karima (5 let).",Nadia uprchla do Itálie v roce 2020 s pomocí přítele a s falešnými doklady.,"Nadia přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TM215,26.11.1968,Tozeur,Tunis,"fiktivní adresa, fiktivní země",123456789,,Marwen Belhadj žádá o azyl kvůli pronásledování v Tunisku ze strany extremistických skupin. Kvůli své LGBTQ+ identitě čelil diskriminaci a byl vystaven hrozbám fyzického násilí ze strany členů své komunity. Má vážné obavy o svou bezpečnost v případě návratu do země.,Žádní rodinní příslušníci nejsou ohroženi.,"Marwen uprchl do Německa v roce 2021 prostřednictvím sítě přátel, kteří ho podporují.","Marwen přiložil prohlášení svá a svých přátel, která svědčí o diskriminaci LGBTQ osob v Tunisku, jakož i zpravodajské články a zprávy lidskoprávních organizací dokumentující postoje proti LGBTQ osobám v Tunisku.",Ano
