zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
SW005,1.9.1990,Homs,Sýrie,"fiktivní adresa, fiktivní země",123456789,,Rima uprchla ze Sýrie kvůli pronásledování ze strany vlády za její příslušnost ke komunitě LGBTQ. V případě návratu do Sýrie se obává o svou bezpečnost a život. ,Žádní,Rima podnikla nebezpečnou cestu do Evropy přes Turecko a Řecko.," Potvrzení o LGBTQ aktivismu, fotografie z pronásledování, lékařské zprávy o emočním traumatu",Ano
SW006,5.7.1996,"Idlib, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,,"Layla uprchla ze Sýrie kvůli pronásledování ze strany své rodiny, protože se odmítla provdat za muže, kterého jí vybrali. V případě návratu do Sýrie se obává o svou bezpečnost a život.",rodiče a tři sourozenci,Layla se vydala na nebezpečnou cestu do Evropy přes Turecko a Řeck,"Žádost o ruku, fotografie z pronásledování, lékařské zprávy o citovém traumatu, rodinné dokumenty",Ano
SW007,8.2.1988,Hama,Sýrie,"fiktivní adresa, fiktivní země",123456789,aisha.hasan@email.com,Aisha uprchla ze Sýrie kvůli pronásledování ze strany vlády za svou novinářskou práci. V případě návratu do Sýrie se obává o svou bezpečnost a život.,manžel a dvě děti,"Aischa je vdaná, má dvě děti: Aisha se vydala na nebezpečnou cestu do Evropy přes Turecko a Řecko.","Dokumenty o novinářské práci, fotografie z pronásledování, lékařské zprávy o citovém traumatu, rodinné dokumenty, podepsané prohlášení.",Ano
SW008,3.7.1993,Damašek,Sýrie,"fiktivní adresa, fiktivní země",123456789,rana.mohammed@gmail.com,"Rana uprchla ze Sýrie kvůli pronásledování ze strany své rodiny, protože žije ve vztahu se stejným pohlavím. V případě návratu do Sýrie se obává o svou bezpečnost a život.",Rodiče a dva bratři,Rana podnikla nebezpečnou cestu do Evropy přes Turecko a Řecko.,"Fotografie z pronásledování, lékařské zprávy o emočním traumatu",Ano
SW009,10.12.1994,Homs,Sýrie,"fiktivní adresa, fiktivní země",123456789,nouralabdullah@email.com,Obavy o její bezpečnost jako aktivistky a novinářky kritizující syrský režim," Otec (Youssef Al-Abdullah, 58 let, Homs) a bratr (Ali Al-Abdullah, 27 let, Homs)",Před podáním žádosti o azyl ve Francii překročil hranice do Libanonu a dva roky pobýval v Bejrútu.,Nic,Ano
SW010,3.7.1999,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,mayakhoury@email.com,Byla svědkem násilné smrti svých rodičů při bombovém útoku 2016 syrské vlády.,Žádné,V roce 2017 uprchla do Turecka a před přesídlením do Belgie pobývala 3 roky v Istanbulu.,,Ano
SW011,6.3.1992,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,fatima.ahmed@email.com,"Fatima uprchla ze Sýrie kvůli pronásledování ze strany své rodiny, protože odmítla uzavřít dohodnutý sňatek. V případě návratu do Sýrie se obává o svou bezpečnost a život.",rodiče a sourozenci,Fatima podnikla nebezpečnou cestu do Evropy přes Turecko a Řecko.,"Žádost o ruku, fotografie z pronásledování, lékařské zprávy o citovém traumatu, rodinné dokumenty, podepsané prohlášení.",Ano
SW012,2.4.1991,Raqqa,Sýrie,"fiktivní adresa, fiktivní země",123456789,samar.ibrahim@email.com,Samar uprchla ze Sýrie kvůli pronásledování ze strany své rodiny kvůli vztahu s nemuslimským mužem.V případě návratu do Sýrie se obává o svou bezpečnost a život. ,Matka a otec,Samar se vydal na nebezpečnou cestu do Evropy přes Turecko a Řecko.,"Fotografie z pronásledování, lékařské zprávy o citovém traumatu, rodinné dokumenty",Ano
SW013,4.1.1987,Damašek,Sýrie,"fiktivní adresa, fiktivní země",123456789, layla.mansour@email.com,Layla uprchla ze Sýrie kvůli pronásledování ze strany vlády za svou práci na podporu práv žen a prosazování rovnosti žen a mužů. V případě návratu do Sýrie se obává o svou bezpečnost a život.,Manžel a dvě malé děti (2 a 5 let),Layla se vydala na nebezpečnou cestu do Evropy přes Turecko a Řecko.,"Aktivita za práva žen, fotografie z pronásledování, lékařské zprávy o citovém traumatu",Ano
SW014,12.6.1997,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,fatima.khalid@email.com,"Fatima uprchla ze Sýrie kvůli pronásledování ze strany ISIS, protože je členkou menšinové náboženské skupiny.V případě návratu do Sýrie se obává o svou bezpečnost a život.",starší rodiče a sourozenci,"Fatima je vdova, která se narodila v roce 1952: Fatima podnikla nebezpečnou cestu do Evropy přes Turecko, balkánskou trasu a dánsko","Potvrzení o nezapojení do teroristických aktivit, fotografie z pronásledování, lékařské zprávy o zraněních utrpěných při zatýkání",Ano
SW015,4.8.1993,Deir ez-Zor,Sýrie,"fiktivní adresa, fiktivní země",123456789,sara.saleh@email.com,"Sara uprchla ze Sýrie kvůli pronásledování ze strany své rodiny, protože odmítla uzavřít dohodnutý sňatek a angažovala se v prosazování práv žen.",Matka s mladší sourozenec,Sára podnikla nebezpečnou cestu do Evropy přes Turecko a Řecko.," Fotografie z pronásledování, lékařské zprávy o emočním traumatu, dokumenty o aktivismu za práva žen, rodinné dokumenty",Ano
SW016,4.8.1990,Daraa,Sýrie,"fiktivní adresa, fiktivní země",123456789,sara.mohammed@email.com,Sara uprchla ze Sýrie kvůli pronásledování ze strany své rodiny kvůli vztahu žena se ženou.,Otec,Sára podnikla nebezpečnou cestu do Evropy přes Turecko," Fotografie z pronásledování, lékařské zprávy o emočním traumatu, rodinné dokumenty",Ano
SW017,2.12.1997,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,zainab.hassan@email.com,Zainab uprchla ze Sýrie kvůli pronásledování ze strany své rodiny kvůli své novinářské práci. V případě návratu do Sýrie se obává o svou bezpečnost a život i život svých blízkých. ,Matka a otec,Zainab se vydala na nebezpečnou cestu do Evropy přes Turecko a Řecko. ,"Dokumenty o novinářské práci, fotografie z pronásledování, lékařské zprávy o citovém traumatu, rodinné dokumenty",Ano
SM047,15.11.1994,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,ahmed.khalil@email.com,"Já, Ahmed Khalil, hledám azyl v Evropě kvůli ničivé válce a násilí v Sýrii. Pokračující konflikt vyústil v extrémní nejistotu, ztrátu rodinných příslušníků a zničení mého rodného města Aleppo. V důsledku toho jsou ohroženy můj život a blaho a hledám mezinárodní ochranu, abych unikl nebezpečí a hledal klidný život.","Jméno: Fatima Khalil
Věk: 50 (matka)
Vztah k žadateli o azyl: Matka","Abych se dostal do Řecka, podnikl jsem nebezpečnou cestu přes Turecko. Z Turecka jsem odcestoval do Řecka, kde pobývám posledních třináct měsíců.","V příloze této žádosti o azyl jsou fotografie a zdokumentované důkazy, které dokládají nebezpečnou situaci v Sýrii. Zahrnul jsem zpravodajské články, zprávy a osobní zprávy, které zobrazují násilí a zničení války. Kromě toho jsem připojil svědectví od ostatních Syřanů a renomovaných organizací pro lidská práva, které mohou potvrdit rizika, kterým čelí jednotlivci za podobných okolností. Kromě dokladů totožnosti jsem připojil osobní svědectví a příběhy, které ilustrují problémy, kterým čelí syrští uprchlíci. Dále jsem zařadil zprávy renomovaných mezinárodních organizací, které se zabývají situací v Sýrii a jejím dopadem na civilní obyvatelstvo.",Ano
SM048,10.7.1993,Homs,Sýrie,"fiktivní adresa, fiktivní země",123456789,rana.hasan@email.com,"Já, Rana Hasan, žádám o azyl v Evropě kvůli vážným hrozbám a pronásledování, kterému jako aktivistka za lidská práva v Sýrii čelím. Moje neustálé úsilí obhajovat spravedlnost, svobodu projevu a demokracii ze mě udělalo terč represivního režimu. Vězení, mučení a dokonce i smrt jsou běžnými osudy aktivistů, jako jsem já. Hledání mezinárodní ochrany je mou jedinou nadějí, jak uniknout hrozícímu nebezpečí a pokračovat v práci na lepší Sýrii.","Jméno: Samir Hasan
Věk: 30 (bratr)
Vztah k žadateli o azyl: Bratr","Abych se dostal do Švédska, podnikl jsem nebezpečnou cestu přes Libanon a Turecko. Z Turecka jsem cestoval do různých evropských zemí, včetně Německa a Dánska, než jsem se konečně dostal do Švédska, kde jsem pobýval posledních dvanáct měsíců.","V příloze této žádosti o azyl jsou fotografie a zdokumentované důkazy, které dokládají porušování lidských práv a nebezpečí v Sýrii. Zahrnul jsem zpravodajské články, zprávy a osobní zprávy, které upozorňují na represe, kterým aktivisté čelí. Kromě toho jsem připojil svědectví od kolegů aktivistů a renomovaných organizací pro lidská práva, které mohou potvrdit rizika, kterým čelí jednotlivci v podobných pozicích. Kromě dokladů totožnosti jsem připojil osobní svědectví a příběhy, které ilustrují výzvy, kterým čelí syrští aktivisté. Dále jsem zahrnul zprávy od renomovaných mezinárodních organizací, které se zabývají situací lidských práv v Sýrii.",Ano
SM049,15.3.1992,Damašek,Sýrie,"fiktivní adresa, fiktivní země",123456789,sara.ahmed@email.com,"Já, Sara Ahmed, hledám azyl v Evropě kvůli probíhající občanské válce a násilí v Sýrii. Nevybíravé bombardování, neustálý strach a ztráta blízkých mi znemožnily nadále žít ve své rodné zemi. Bojím se o svůj život a hledám mezinárodní ochranu, abych unikl nebezpečí a znovu vybudoval svůj život v bezpečí.","Jméno: Ahmed Khalid
Věk: 45 (otec)
Vztah k žadateli o azyl: Otec","Abych se dostal do Německa, podnikl jsem nebezpečnou cestu přes Libanon a Turecko. Z Turecka jsem procestoval několik evropských zemí, včetně Řecka a Rakouska, než jsem se konečně dostal do Německa, kde pobývám posledních třináct měsíců.","K této žádosti o azyl jsou připojeny fotografie a zdokumentované důkazy, které dokládají zoufalou situaci v Sýrii. Zahrnul jsem zpravodajské články, zprávy a osobní zprávy, které zobrazují bombové útoky, ničení a ztráty na životech. Kromě toho jsem připojil svědectví od ostatních Syřanů a renomovaných organizací pro lidská práva, které mohou potvrdit rizika, kterým čelí jednotlivci za podobných okolností. Kromě dokladů totožnosti jsem připojil osobní svědectví a příběhy, které ilustrují problémy, kterým čelí syrští uprchlíci. Dále jsem zařadil zprávy renomovaných mezinárodních organizací, které se zabývají situací v Sýrii a jejím dopadem na civilní obyvatelstvo.",Ano
SM050,4.10.1983,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,ali.hassan@email.com,"Já, Ali Hassan, hledám v Evropě azyl kvůli neúnavnému násilí a pronásledování, kterému jsem jako novinář v Sýrii čelil. Represivní režim považoval mou práci za hrozbu a zaměřil se na mě za odhalování jejich porušování lidských práv a korupce. Četné pokusy o můj život a zmizení mých kolegů mi nezbylo než uprchnout a hledat mezinárodní ochranu.","Jméno: Fatima Hassan
Věk: 50 (matka)
Vztah k žadateli o azyl: Matka","Abych se dostal do Francie, podnikl jsem nebezpečnou cestu přes Libanon a Turecko. Z Turecka jsem cestoval do různých evropských zemí, včetně Itálie a Švýcarska, než jsem se konečně dostal do Francie, kde jsem pobýval posledních dvanáct měsíců.","K této žádosti o azyl jsou připojeny fotografie a zdokumentované důkazy, které dokládají nebezpečí, kterému čelí novináři a zastánci svobody slova v Sýrii. Zahrnul jsem zpravodajské články, zprávy a osobní účty, které zdůrazňují rizika a cílené útoky. Kromě toho jsem připojil svědectví od kolegů novinářů a renomovaných organizací pro lidská práva, které mohou potvrdit rizika, kterým čelí jednotlivci v podobných pozicích. Kromě dokladů totožnosti jsem připojil osobní svědectví a příběhy, které zobrazují výzvy, kterým čelí syrští novináři. Dále jsem zahrnul zprávy od renomovaných mezinárodních organizací, které se zabývají situací svobody médií v Sýrii.",Ano
SM051,18.10.1998,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,omar.ibrahim@email.com,"Já, Omar Ibrahim, hledám azyl v Evropě kvůli pokračující válce a násilí v Sýrii. Nevybíravé bombové útoky, neustálé ohrožení osobní bezpečnosti a nedostatek základních životních potřeb mi znemožnily žít bezpečný a plnohodnotný život. Navíc jsem se stal terčem ozbrojených skupin kvůli svému náboženskému přesvědčení a útěk ze své země je mou jedinou šancí, jak zajistit svou bezpečnost a požádat o mezinárodní ochranu.","Jméno: Fatima Ibrahim
Věk: 50 (matka)
Vztah k žadateli o azyl: Matka","Abych se dostal do Itálie, podnikl jsem nebezpečnou cestu přes Turecko. Z Turecka jsem se dostal přes Řecko a další evropské země, než jsem se konečně dostal do Itálie, kde pobývám posledních čtrnáct měsíců.","V příloze této žádosti o azyl jsou fotografie a zdokumentované důkazy, které dokládají nebezpečí a pronásledování v Sýrii. Zahrnul jsem zpravodajské články, zprávy a osobní zprávy, které zobrazují zkázu a násilí způsobené válkou. Kromě toho jsem připojil svědectví od ostatních Syřanů a renomovaných organizací pro lidská práva, které mohou potvrdit rizika, kterým čelí jednotlivci za podobných okolností. Kromě dokladů totožnosti jsem připojil osobní svědectví a příběhy, které ilustrují problémy, kterým čelí syrští uprchlíci. Dále jsem zařadil zprávy renomovaných mezinárodních organizací, které se zabývají situací v Sýrii a jejím dopadem na civilní obyvatelstvo.",Ano
SM052,14.1.1965,Hama,Sýrie,"fiktivní adresa, fiktivní země",123456789,layla.hassan@email.com,"Já, Layla Hassan, hledám azyl v Evropě kvůli pokračujícímu konfliktu a pronásledování v Sýrii. Ztráta mého manžela, zničení mého domova a neustálé nebezpečí, které představují ozbrojené skupiny, mě donutily uprchnout ze své země. Žádost o mezinárodní ochranu je mou jedinou nadějí, jak uniknout hrozbám a vytvořit bezpečnou budoucnost pro sebe a své děti.","Jméno: Aisha Hassan
Věk: 8 (dcera)
Vztah k žadateli o azyl: dcera","Abych se dostal do Španělska, podnikl jsem nebezpečnou cestu přes Libanon a Turecko. Z Turecka jsem procestoval různé evropské země, včetně Francie a Portugalska, než jsem se nakonec dostal do Španělska, kde pobývám posledních třináct měsíců.","V příloze této žádosti o azyl jsou fotografie a zdokumentované důkazy, které dokládají nebezpečí a pronásledování, kterému čelí civilisté v Sýrii. Zahrnul jsem zpravodajské články, zprávy a osobní zprávy, které zobrazují násilí, ničení a ztráty na životech. Kromě toho jsem připojil svědectví od ostatních Syřanů a renomovaných organizací pro lidská práva, které mohou potvrdit rizika, kterým čelí jednotlivci za podobných okolností. Kromě dokladů totožnosti jsem připojil osobní svědectví a příběhy, které ilustrují problémy, kterým čelí syrští uprchlíci. Dále jsem zařadil zprávy renomovaných mezinárodních organizací, které se zabývají situací v Sýrii a jejím dopadem na civilní obyvatelstvo.",Ano
SM053,12.1.1985,Damašek,Sýrie,"fiktivní adresa, fiktivní země",123456789,ahmed.almohammed@email.com,"Já, Ahmed Al-Mohammed, hledám azyl v Evropě kvůli pokračujícímu konfliktu a pronásledování v Sýrii. Neustálé bombardování, nedostatek základních služeb a neustálý strach o svůj život a život mé rodiny mě donutily uprchnout ze své země. Naléhavě potřebuji mezinárodní ochranu, protože můj život je v bezprostředním ohrožení kvůli mému zapojení do pokojných protestů proti represivnímu režimu.","Jméno: Fatima Al-Mohammed
Věk: 40 (manželka)
Vztah k žadateli o azyl: manželka","Abychom se dostali do Švédska, podnikli jsme s rodinou nebezpečnou cestu přes Libanon a Turecko. Z Turecka jsme procestovali různé evropské země včetně Německa a Dánska, než jsme nakonec dorazili do Švédska, kde jsme pobývali posledních šestnáct měsíců.","K této žádosti o azyl jsou připojeny fotografie a zdokumentované důkazy, které dokládají nebezpečí a pronásledování, kterému čelí civilisté v Sýrii. Zahrnul jsem zpravodajské články, zprávy a osobní zprávy, které zobrazují násilí, vysídlení a ztráty na životech. Kromě toho jsem připojil svědectví od ostatních Syřanů a renomovaných organizací pro lidská práva, které mohou potvrdit rizika, kterým čelí jednotlivci za podobných okolností. Kromě dokladů totožnosti jsem připojil osobní svědectví a příběhy, které ilustrují problémy, kterým čelí syrští uprchlíci. Dále jsem zahrnul zprávy od renomovaných mezinárodních organizací, které se zabývají situací v Sýrii a jejím dopadem na civilní obyvatelstvo, a také lékařské zprávy potvrzující fyzické a psychické trauma, které jsem já a moje rodina utrpěli.",
SM054,5.10.1988,Hama,Sýrie,"fiktivní adresa, fiktivní země",123456789,ahmed.masoud@email.com,"Ahmed, žádám o mezinárodní ochranu z důvodu své politické aktivity za demokratické reformy v Sýrii. Skutečně jsem se stal terčem útoků ze strany vládních síl a skupin, které jsou proti změnám a demokratickým iniciativám. Pokud bych se vrátil do Sýrie, obávám se o svůj život a bezpečnost kvůli represivnímu postoji vlády vůči aktivistům a disidentům.","Ahmedův bratr Mahmúd, který je rovněž politicky aktivní, se skrývá a hrozí mu pronásledování ze strany syrské vlády. ","Ahmed cestoval z Damašku do tureckého Istanbulu s platným vízem a poté se s převaděči dostal do Řecka, kde vstoupil na území EU. ","Ahmed má k dispozici policejní záznamy, které dokládají jeho zatčení a výslechy syrskými úřady kvůli jeho politickým aktivitám, a také zprávy o dodržování lidských práv dokumentující zásahy syrské vlády proti disentu.",Ano
SW051,1.1.1995,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,sara.ahmed@email.com,"Já, Sara, žádám o mezinárodní ochranu z důvodu mé příslušnosti k náboženské menšině, která je terčem útoků syrské vlády a extremistických skupin. Skutečně jsem byla svědkem systematické diskriminace a pronásledování na základě mé víry, a mám důvodné obavy o svůj život, pokud bych se vrátila do Sýrie. Můj žádost o ochranu je motivován snahou najít bezpečné a stabilní prostředí, kde bych mohla žít svobodně a bez ohrožení z důvodu mého náboženského vyznání.","Sářini rodiče a sourozenci, kteří jsou rovněž členy stejné náboženské menšinové skupiny, stále žijí v Sýrii a hrozí jim pronásledování. ","Sára cestovala ze Sýrie do Turecka s převaděčem a poté se lodí dostala do Řecka, kde vstoupila na území EU. ","Sára má podepsaná místopřísežná prohlášení rodinných příslušníků v Sýrii, která dokládají pronásledování, jemuž byli vystaveni, a lékařské zprávy o vlastních zraněních, která utrpěla při bombovém útoku v Sýrii. ",Ano
SM052,18.7.1980,Damašek,Sýrie,"fiktivní adresa, fiktivní země",123456789,omar.hussein@gmail.com,"Já, Omar, žádám o mezinárodní ochranu kvůli skutečnosti, že v Sýrii je má sexuální orientace považována za trestný čin. Mám obavy, že bych v případě návratu do Sýrie mohl být vystaven pronásledování a ohrožení svého života.","Omar není v kontaktu se svými rodinnými příslušníky v Sýrii a neví, zda jsou ohroženi. ","Omar cestoval ze Sýrie do Turecka s platným vízem a poté lodí do Itálie, kde vstoupil na území EU. ","Omar má lékařské záznamy dokládající jeho zranění, která utrpěl při bití syrskými policisty kvůli své sexualitě, a také dopis od organizace na ochranu práv LGBT v Sýrii, v němž je podrobně popsáno pronásledování LGBT osob v Sýrii. ",Ano
SM053,1.10.1985,Latakia,Sýrie,"fiktivní adresa, fiktivní země",123456789,khalid.alfaisal@email.com,"Khalid žádá o mezinárodní ochranu kvůli svému náboženství, které je v Sýrii menšinové a je často terčem útoků extremistických skupin. Má oprávněné obavy o svůj život v případě návratu do Sýrie.","Khalidovi rodiče a sourozenci, kteří jsou rovněž příslušníky stejného menšinového náboženství, stále žijí v Sýrii a hrozí jim pronásledování. ","Chálid cestoval z Damašku do Libanonu s platným vízem a poté odletěl do Itálie, kde vstoupil na území EU. ","Khalid má místopřísežná prohlášení rodinných příslušníků v Sýrii, která dokládají pronásledování, jemuž byli vystaveni, a také dopis od náboženské organizace v Sýrii, v němž je podrobně popsáno pronásledování menšinových náboženství v Sýrii. ",Ano
SM054,12.5.1994,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,,Ali uprchl ze Sýrie kvůli pronásledování ze strany vlády za jeho účast na pokojných protestech za demokracii a lidská práva. Má oprávněné obavy o svou bezpečnost a život v případě návratu do Sýrie.,žádní,"V roce 2012 se vrátil do Sýrie: Ali se vydal na nebezpečnou cestu do Evropy přes Turecko, Řecko a Itálii.","Potvrzení o nezapojení do teroristických aktivit, fotografie z protestů a pronásledování, lékařské zprávy o zraněních utrpěných během protestů",Ano
SM055,2.12.1985,Damašek,Sýrie,"fiktivní adresa, fiktivní země",123456789,,Ahmed opustil Sýrii kvůli pronásledování ze strany vlády kvůli svému náboženskému přesvědčení a aktivitám v oblasti nenásilného aktivismu na podporu lidských práv. Má legitimní obavy o svou bezpečnost a život v případě návratu do Sýrie.,manželka a dvě děti,Ahmed se vydal na nebezpečnou cestu do Evropy přes Turecko a Řecko,"Ahmadín se vrátil do země, kde žije: Potvrzení o nenásilném aktivismu, fotografie z pronásledování, lékařské zprávy o zraněních utrpěných při zatýkání, rodinné dokumenty",Ano
SM056,2.9.1990,Deir ez-Zor,Sýrie,"fiktivní adresa, fiktivní země",123456789,salim.ahmed@email.com,"Salim utekl ze Sýrie kvůli hrozbám ze strany ISIS, která pronásleduje příslušníky menšinových náboženských skupin. Má legitimní obavy o svou bezpečnost a život v případě návratu do Sýrie.",rodiče,"Salim je vdovec, který se narodil v roce 1952 v Praze: Salim se vydal na nebezpečnou cestu do Evropy přes Turecko a balkánskou trasu. ","Potvrzení o nezapojení do teroristických aktivit, fotografie z pronásledování, lékařské zprávy o zraněních utrpěných při zatýkání, rodinné dokumenty,",Ano
SM057,11.12.1997,"Idlib, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,mustafa.hamdi@gmail.com,Mustafa opustil Sýrii kvůli pronásledování ze strany vlády kvůli jeho účasti na pokojných protestech za demokracii a lidská práva. Má reálné obavy o svou bezpečnost a život v případě návratu do Sýrie.,Matka,"Mustafa se vydal na nebezpečnou cestu do Evropy přes Turecko, Řecko a Itálii.","Potvrzení o nenásilném aktivismu, fotografie z protestů a pronásledování, lékařské zprávy o zraněních utrpěných během protestů, rodinné dokumenty",Ano
SM058,3.5.1984,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,omar.ali@email.com,Omar uprchl ze Sýrie kvůli pronásledování ze strany vlády za svou účast na nenásilných aktivitách na podporu lidských práv.  V případě návratu do Sýrie se obává o svou bezpečnost a život. ,manželka a děti. ,Omar se vydal na nebezpečnou cestu do Evropy přes Turecko a Řecko. ,"Potvrzení o nenásilném aktivismu, fotografie z pronásledování, lékařské zprávy o zraněních utrpěných při zatýkání",Ano
SM059,15.8.1985,Damašek,Sýrie,"fiktivní adresa, fiktivní země",123456789,omarmahfoud@email.com,"Zakaria opustil Sýrii kvůli intenzivnímu pronásledování, kterému jako člen LGBTQ+ komunity čelil. V Sýrii je homosexuální orientace stigmatizována a považována za trestný čin. Lidé jako Zakaria jsou vystaveni diskriminaci, násilí a riziku pronásledování ze strany státu i soukromých aktérů. Boj o svou identitu a právo na lásku a rovnost v prostředí plném homofobie a nenávisti zanechalo na Zakariovi hluboké emocionální a psychické jizvy. Vzhledem k tomu, že Sýrie nenabízí žádnou ochranu nebo právní podporu pro jednotlivce LGBTQ+, Zakaria se rozhodl hledat azyl v zemi, kde může žít svobodně a bez strachu z pronásledování kvůli své sexuální orientaci.",Žádné,V roce 2013 uprchl do Turecka a před přesídlením do Švédska pobýval 8 let v Istanbulu.," Potvrzení o LGBTQ aktivismu, fotografie z pronásledování, lékařské zprávy o emočním traumatu",Ano
SM060,11.7.1995,Homs,Sýrie,"fiktivní adresa, fiktivní země",123456789,amir.raad@email.com,"Amirova útěk ze Sýrie byl motivován skutečným nebezpečím, kterému čelil kvůli své aktivní účasti na pokojných protestech za demokracii a lidská práva. V Sýrii byl postaven do situace, kdy byl jako obhájce svobody a spravedlnosti vystaven nebezpečí pronásledování a násilí ze strany vládních složek. Jeho zapojení do občanského aktivismu bylo vnímáno jako hrozba pro státní režim, což ho postavilo do situace ohrožení života a bezpečnosti. Vzhledem k tomu, že v Sýrii není možné očekávat spravedlivé zacházení nebo ochranu ze strany úřadů, Amir se rozhodl hledat azyl, aby mohl žít svobodně a bezpečně v zemi, kde bude respektována jeho práva a svoboda projevu.",matka,Amir se vydal na nebezpečnou cestu do Evropy přes Turecko a Řecko.,"Potvrzení o nenásilném aktivismu, fotografie z protestů a pronásledování, lékařské zprávy o zraněních utrpěných během protestů, rodinné dokumenty, podepsané prohlášení.",Ano
SW086,15.8.1984,"Aleppo, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,fatima.abdullah@email.com,"Tvé rozhodnutí opustit Sýrii kvůli pronásledování z důvodu tvého náboženství je důkazem skutečného ohrožení, kterému jsi čelila. Jako křesťanka jsi se stala terčem násilí a hrozeb ze strany extremistických skupin a možná i ze strany státních úřadů, kteří nedokáží poskytnout adekvátní ochranu náboženským menšinám. Tvé hledání ochrany a bezpečí pro sebe a svou rodinu je oprávněné, protože v Sýrii není možné žít v bezpečí a pokoji, když jsi terčem takového pronásledování. Je důležité, aby ti byla poskytnuta mezinárodní ochrana, abys mohla žít svobodně a bez obav o svůj život a svobodu v novém prostředí, které bude respektovat tvé náboženské přesvědčení a práva.","Manžel - Elias Al-Abdullah (věk: 39), syn - Adam Al-Abdullah (věk: 12)","Utekli jsme z Aleppo přes Turecko a Balkán, abychom se dostali do Evropy. Nyní žádáme o azyl .","Přikládáme kopie hrozeb a zprávy od církevních organizací, které nás podporují.",Ano
SM087,2.3.1991,"Hama, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,ahmed.omar@email.com,Rozhodl jsem se opustit Sýrii kvůli perzekuci ze strany vlády. Byl jsem zatčen a vězněn kvůli svým politickým názorům a aktivismu. Teď hledám ochranu a možnost svobodně vyjádřit své myšlenky a postoje.,Bez rodinných příslušníků,Utekl jsem do Turecka a odtud cestoval přes Balkán. Nyní žádám o azyl .,"Přikládám zprávy o mé politické aktivitě a kopie výslechů, kterým jsem byl podroben.",Ano
SW088,10.1.1996,"Daraa, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,leila.mansour@email.com,Byla jsem nucena opustit Sýrii kvůli pronásledování z důvodu své sexuální orientace. Stala jsem se obětí násilí a dostala jsem se do situací ohrožujících mou bezpečnost. Teď hledám bezpečí a možnost žít svůj život svobodně.,Bez rodinných příslušníků,Utekla jsem do Jordánska a odtud cestovala do Evropy. Nyní žádám o azyl .,"Přikládám fotografie násilí, které jsem utrpěla, a zprávy od organizací bránících práv LGBT+ komunity.",Ano
SM119,20.4.1980,"Latakia, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,youssef.khalil@email.com,"Byl jsem zadržen vládními silami kvůli mé účasti na mírových demonstracích za demokracii. Během věznění jsem byl vystaven krutému zacházení a nelidským podmínkám. Nemohu se bezpečně vrátit do Sýrie, a proto hledám ochranu a možnost žít svobodně.",Bez rodinných příslušníků,"Utekl jsem přes Turecko a Balkán, abych se dostal do Evropy. Nyní žádám o azyl .",Přikládám kopie výslechů a zprávy od lidskoprávních organizací.,Ano
SM120,5.10.1998,"Deir ez-Zor, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,layth.hamza@email.com,"Opustil jsem Sýrii kvůli násilí a perzekuci, kterou jsem zažíval v mé domovské oblasti. Jako svědek hrůz, které sužovaly mou komunitu, jsem se rozhodl hledat bezpečí a možnost začít znovu.",Bez rodinných příslušníků,"Utekl jsem přes Turecko a Balkán, abych se dostal do Evropy. Nyní žádám o azyl .",Přikládám fotografie zničených domovů a zprávy od humanitárních organizací.,Ano
SW121,12.5.1990,"Aleppo, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,fatima.al-mahdi@email.com,"Opustila jsem Sýrii kvůli perzekuci ze strany vládních sil. Ztratila jsem celou rodinu v důsledku násilných událostí a sama jsem čelila vážným hrozbám. Hledám mezinárodní ochranu, která mi umožní začít znovu a žít v bezpečí.",Bez rodinných příslušníků,Utekla jsem do Turecka a odtud pokračovala do Evropy. Nyní žádám o azyl .,Přikládám fotografie poškozených domovů a výpisy z novin o situaci v Sýrii.,Ano
